"code_site";"code_station";"date_obs_elab";"resultat_obs_elab";"date_prod";"code_statut";"libelle_statut";"code_methode";"libelle_methode";"code_qualification";"libelle_qualification";"longitude";"latitude";"grandeur_hydro_elab";"date";"year";"month";"day"
"G0170420";"G017042010";"2006-01-28";4594;"2024-11-22T07:27:37Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.447744409;50.046068813;"QmJ";2006-01-28;"2006";"01";"28"
"G0170420";"G017042010";"2006-01-29";4583;"2024-11-22T07:27:37Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.447744409;50.046068813;"QmJ";2006-01-29;"2006";"01";"29"
"G0170420";"G017042010";"2006-01-30";4579;"2024-11-22T07:27:37Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.447744409;50.046068813;"QmJ";2006-01-30;"2006";"01";"30"
"G0170420";"G017042010";"2006-01-31";4570;"2024-11-22T07:27:37Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.447744409;50.046068813;"QmJ";2006-01-31;"2006";"01";"31"
"G0170420";"G017042010";"2006-02-01";4558;"2024-11-22T07:27:37Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.447744409;50.046068813;"QmJ";2006-02-01;"2006";"02";"01"
"G0170420";"G017042010";"2006-02-02";4556;"2024-11-22T07:27:37Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.447744409;50.046068813;"QmJ";2006-02-02;"2006";"02";"02"
"G0170420";"G017042010";"2006-02-03";4556;"2024-11-22T07:27:37Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.447744409;50.046068813;"QmJ";2006-02-03;"2006";"02";"03"
"G0170420";"G017042010";"2006-02-04";4577;"2024-11-22T07:27:37Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.447744409;50.046068813;"QmJ";2006-02-04;"2006";"02";"04"
"G0170420";"G017042010";"2006-02-05";4566;"2024-11-22T07:27:37Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.447744409;50.046068813;"QmJ";2006-02-05;"2006";"02";"05"
"G0170420";"G017042010";"2006-02-06";4568;"2024-11-22T07:27:37Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.447744409;50.046068813;"QmJ";2006-02-06;"2006";"02";"06"
"G0170420";"G017042010";"2006-02-07";4564;"2024-11-22T07:27:37Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.447744409;50.046068813;"QmJ";2006-02-07;"2006";"02";"07"
"G0170420";"G017042010";"2006-02-08";4589;"2024-11-22T07:27:37Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.447744409;50.046068813;"QmJ";2006-02-08;"2006";"02";"08"
"G0170420";"G017042010";"2006-02-09";4587;"2024-11-22T07:27:37Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.447744409;50.046068813;"QmJ";2006-02-09;"2006";"02";"09"
"G0170420";"G017042010";"2006-02-10";4584;"2024-11-22T07:27:37Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.447744409;50.046068813;"QmJ";2006-02-10;"2006";"02";"10"
"G0170420";"G017042010";"2006-02-11";4574;"2024-11-22T07:27:37Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.447744409;50.046068813;"QmJ";2006-02-11;"2006";"02";"11"
"G0170420";"G017042010";"2006-02-12";4572;"2024-11-22T07:27:37Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.447744409;50.046068813;"QmJ";2006-02-12;"2006";"02";"12"
"G0170420";"G017042010";"2006-02-13";4782;"2024-11-22T07:27:37Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.447744409;50.046068813;"QmJ";2006-02-13;"2006";"02";"13"
"G0170420";"G017042010";"2006-02-14";4706;"2024-11-22T07:27:37Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.447744409;50.046068813;"QmJ";2006-02-14;"2006";"02";"14"
"G0170420";"G017042010";"2006-02-15";5014;"2024-11-22T07:27:37Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.447744409;50.046068813;"QmJ";2006-02-15;"2006";"02";"15"
"G0170420";"G017042010";"2006-02-16";5612;"2024-11-22T07:27:37Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.447744409;50.046068813;"QmJ";2006-02-16;"2006";"02";"16"
"G0170420";"G017042010";"2006-02-17";5410;"2024-11-22T07:27:37Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.447744409;50.046068813;"QmJ";2006-02-17;"2006";"02";"17"
"G0170420";"G017042010";"2006-02-18";5569;"2024-11-22T07:27:37Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.447744409;50.046068813;"QmJ";2006-02-18;"2006";"02";"18"
"G0170420";"G017042010";"2006-02-19";6167;"2024-11-22T07:27:39Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.447744409;50.046068813;"QmJ";2006-02-19;"2006";"02";"19"
"G0170420";"G017042010";"2006-02-20";8200;"2024-11-22T07:27:39Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.447744409;50.046068813;"QmJ";2006-02-20;"2006";"02";"20"
"G0170420";"G017042010";"2006-02-21";7778;"2024-11-22T07:27:39Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.447744409;50.046068813;"QmJ";2006-02-21;"2006";"02";"21"
"G0170420";"G017042010";"2006-02-22";6816;"2024-11-22T07:27:39Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.447744409;50.046068813;"QmJ";2006-02-22;"2006";"02";"22"
"G0170420";"G017042010";"2006-02-23";6385;"2024-11-22T07:27:39Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.447744409;50.046068813;"QmJ";2006-02-23;"2006";"02";"23"
"G0170420";"G017042010";"2006-02-24";6268;"2024-11-22T07:27:39Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.447744409;50.046068813;"QmJ";2006-02-24;"2006";"02";"24"
"G0170420";"G017042010";"2006-02-25";6100;"2024-11-22T07:27:39Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.447744409;50.046068813;"QmJ";2006-02-25;"2006";"02";"25"
"G0170420";"G017042010";"2006-02-26";5884;"2024-11-22T07:27:39Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.447744409;50.046068813;"QmJ";2006-02-26;"2006";"02";"26"
"G0170420";"G017042010";"2006-02-27";5769;"2024-11-22T07:27:39Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.447744409;50.046068813;"QmJ";2006-02-27;"2006";"02";"27"
"G0170420";"G017042010";"2006-02-28";6114;"2024-11-22T07:27:39Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.447744409;50.046068813;"QmJ";2006-02-28;"2006";"02";"28"
"G0170420";"G017042010";"2006-03-01";6092;"2024-11-22T07:27:39Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.447744409;50.046068813;"QmJ";2006-03-01;"2006";"03";"01"
"G0170420";"G017042010";"2006-03-02";6025;"2024-11-22T07:27:39Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.447744409;50.046068813;"QmJ";2006-03-02;"2006";"03";"02"
"G0170420";"G017042010";"2006-03-03";6084;"2024-11-22T07:27:39Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.447744409;50.046068813;"QmJ";2006-03-03;"2006";"03";"03"
"G0170420";"G017042010";"2006-03-04";6137;"2024-11-22T07:27:39Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.447744409;50.046068813;"QmJ";2006-03-04;"2006";"03";"04"
"G0170420";"G017042010";"2006-03-05";5958;"2024-11-22T07:27:39Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.447744409;50.046068813;"QmJ";2006-03-05;"2006";"03";"05"
"G0170420";"G017042010";"2006-03-06";5862;"2024-11-22T07:27:39Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.447744409;50.046068813;"QmJ";2006-03-06;"2006";"03";"06"
"G0170420";"G017042010";"2006-03-07";5990;"2024-11-22T07:27:39Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.447744409;50.046068813;"QmJ";2006-03-07;"2006";"03";"07"
"G0170420";"G017042010";"2006-03-08";6757;"2024-11-22T07:27:39Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.447744409;50.046068813;"QmJ";2006-03-08;"2006";"03";"08"
"G0170420";"G017042010";"2006-03-09";7637;"2024-11-22T07:27:39Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.447744409;50.046068813;"QmJ";2006-03-09;"2006";"03";"09"
"G0170420";"G017042010";"2006-03-10";7637;"2024-11-22T07:27:39Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.447744409;50.046068813;"QmJ";2006-03-10;"2006";"03";"10"
"G0170420";"G017042010";"2006-03-11";7358;"2024-11-22T07:27:39Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.447744409;50.046068813;"QmJ";2006-03-11;"2006";"03";"11"
"G0170420";"G017042010";"2006-03-12";6970;"2024-11-22T07:27:39Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.447744409;50.046068813;"QmJ";2006-03-12;"2006";"03";"12"
"G0170420";"G017042010";"2006-03-13";6573;"2024-11-22T07:27:39Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.447744409;50.046068813;"QmJ";2006-03-13;"2006";"03";"13"
"G0170420";"G017042010";"2006-03-14";6394;"2024-11-22T07:27:39Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.447744409;50.046068813;"QmJ";2006-03-14;"2006";"03";"14"
"G0170420";"G017042010";"2006-03-15";6313;"2024-11-22T07:27:39Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.447744409;50.046068813;"QmJ";2006-03-15;"2006";"03";"15"
"G0170420";"G017042010";"2006-03-16";6252;"2024-11-22T07:27:39Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.447744409;50.046068813;"QmJ";2006-03-16;"2006";"03";"16"
"G0170420";"G017042010";"2006-03-17";6276;"2024-11-22T07:27:39Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.447744409;50.046068813;"QmJ";2006-03-17;"2006";"03";"17"
"G0170420";"G017042010";"2006-03-18";6216;"2024-11-22T07:27:39Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.447744409;50.046068813;"QmJ";2006-03-18;"2006";"03";"18"
"G0170420";"G017042010";"2006-03-19";6093;"2024-11-22T07:27:39Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.447744409;50.046068813;"QmJ";2006-03-19;"2006";"03";"19"
"G0170420";"G017042010";"2006-03-20";6058;"2024-11-22T07:27:39Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.447744409;50.046068813;"QmJ";2006-03-20;"2006";"03";"20"
"G0170420";"G017042010";"2006-03-21";6196;"2024-11-22T07:27:39Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.447744409;50.046068813;"QmJ";2006-03-21;"2006";"03";"21"
"G0170420";"G017042010";"2006-03-22";6125;"2024-11-22T07:27:39Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.447744409;50.046068813;"QmJ";2006-03-22;"2006";"03";"22"
"G0170420";"G017042010";"2006-03-23";6026;"2024-11-22T07:27:39Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.447744409;50.046068813;"QmJ";2006-03-23;"2006";"03";"23"
"G0170420";"G017042010";"2006-03-24";6163;"2024-11-22T07:27:39Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.447744409;50.046068813;"QmJ";2006-03-24;"2006";"03";"24"
"G0170420";"G017042010";"2006-03-25";6521;"2024-11-22T07:27:39Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.447744409;50.046068813;"QmJ";2006-03-25;"2006";"03";"25"
"G0170420";"G017042010";"2006-03-26";6685;"2024-11-22T07:27:39Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.447744409;50.046068813;"QmJ";2006-03-26;"2006";"03";"26"
"G0170420";"G017042010";"2006-03-27";6491;"2024-11-22T07:27:39Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.447744409;50.046068813;"QmJ";2006-03-27;"2006";"03";"27"
"G0170420";"G017042010";"2006-03-28";6320;"2024-11-22T07:27:39Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.447744409;50.046068813;"QmJ";2006-03-28;"2006";"03";"28"
"G0170420";"G017042010";"2006-03-29";6304;"2024-11-22T07:27:39Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.447744409;50.046068813;"QmJ";2006-03-29;"2006";"03";"29"
"G0170420";"G017042010";"2006-03-30";6620;"2024-11-22T07:27:39Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.447744409;50.046068813;"QmJ";2006-03-30;"2006";"03";"30"
"G0170420";"G017042010";"2006-03-31";6827;"2024-11-22T07:27:39Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.447744409;50.046068813;"QmJ";2006-03-31;"2006";"03";"31"
"G0170420";"G017042010";"2006-04-01";6602;"2024-11-22T07:27:39Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.447744409;50.046068813;"QmJ";2006-04-01;"2006";"04";"01"
"G0170420";"G017042010";"2006-04-02";6452;"2024-11-22T07:27:39Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.447744409;50.046068813;"QmJ";2006-04-02;"2006";"04";"02"
"G0170420";"G017042010";"2006-04-03";6248;"2024-11-22T07:27:39Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.447744409;50.046068813;"QmJ";2006-04-03;"2006";"04";"03"
"G0170420";"G017042010";"2006-04-04";6107;"2024-11-22T07:27:39Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.447744409;50.046068813;"QmJ";2006-04-04;"2006";"04";"04"
"G0170420";"G017042010";"2006-04-05";5974;"2024-11-22T07:27:39Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.447744409;50.046068813;"QmJ";2006-04-05;"2006";"04";"05"
"G0170420";"G017042010";"2006-04-06";5904;"2024-11-22T07:27:39Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.447744409;50.046068813;"QmJ";2006-04-06;"2006";"04";"06"
"G0170420";"G017042010";"2006-04-07";5831;"2024-11-22T07:27:39Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.447744409;50.046068813;"QmJ";2006-04-07;"2006";"04";"07"
"G0170420";"G017042010";"2006-04-08";5705;"2024-11-22T07:27:39Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.447744409;50.046068813;"QmJ";2006-04-08;"2006";"04";"08"
"G0170420";"G017042010";"2006-04-09";5693;"2024-11-22T07:27:39Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.447744409;50.046068813;"QmJ";2006-04-09;"2006";"04";"09"
"G0170420";"G017042010";"2006-04-10";5689;"2024-11-22T07:27:39Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.447744409;50.046068813;"QmJ";2006-04-10;"2006";"04";"10"
"G0170420";"G017042010";"2006-04-11";5649;"2024-11-22T07:27:39Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.447744409;50.046068813;"QmJ";2006-04-11;"2006";"04";"11"
"G0170420";"G017042010";"2006-04-12";5622;"2024-11-22T07:27:39Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.447744409;50.046068813;"QmJ";2006-04-12;"2006";"04";"12"
"G0170420";"G017042010";"2006-04-13";5550;"2024-11-22T07:27:39Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.447744409;50.046068813;"QmJ";2006-04-13;"2006";"04";"13"
"G0170420";"G017042010";"2006-04-14";5565;"2024-11-22T07:27:39Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.447744409;50.046068813;"QmJ";2006-04-14;"2006";"04";"14"
"G0170420";"G017042010";"2006-04-15";5518;"2024-11-22T07:27:39Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.447744409;50.046068813;"QmJ";2006-04-15;"2006";"04";"15"
"G0170420";"G017042010";"2006-04-16";5753;"2024-11-22T07:27:39Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.447744409;50.046068813;"QmJ";2006-04-16;"2006";"04";"16"
"G0170420";"G017042010";"2006-04-17";5587;"2024-11-22T07:27:39Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.447744409;50.046068813;"QmJ";2006-04-17;"2006";"04";"17"
"G0170420";"G017042010";"2006-04-18";5568;"2024-11-22T07:27:39Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.447744409;50.046068813;"QmJ";2006-04-18;"2006";"04";"18"
"G0170420";"G017042010";"2006-04-19";5409;"2024-11-22T07:27:39Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.447744409;50.046068813;"QmJ";2006-04-19;"2006";"04";"19"
"G0170420";"G017042010";"2006-04-20";5279;"2024-11-22T07:27:39Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.447744409;50.046068813;"QmJ";2006-04-20;"2006";"04";"20"
"G0170420";"G017042010";"2006-04-21";5211;"2024-11-22T07:27:39Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.447744409;50.046068813;"QmJ";2006-04-21;"2006";"04";"21"
"G0170420";"G017042010";"2006-04-22";5137;"2024-11-22T07:27:39Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.447744409;50.046068813;"QmJ";2006-04-22;"2006";"04";"22"
"G0170420";"G017042010";"2006-04-23";5224;"2024-11-22T07:27:39Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.447744409;50.046068813;"QmJ";2006-04-23;"2006";"04";"23"
"G0170420";"G017042010";"2006-04-24";5289;"2024-11-22T07:27:39Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.447744409;50.046068813;"QmJ";2006-04-24;"2006";"04";"24"
"G0170420";"G017042010";"2006-04-25";5254;"2024-11-22T07:27:41Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.447744409;50.046068813;"QmJ";2006-04-25;"2006";"04";"25"
"G0170420";"G017042010";"2006-04-26";5253;"2024-11-22T07:27:41Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.447744409;50.046068813;"QmJ";2006-04-26;"2006";"04";"26"
"G0170420";"G017042010";"2006-04-27";5201;"2024-11-22T07:27:41Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.447744409;50.046068813;"QmJ";2006-04-27;"2006";"04";"27"
"G0170420";"G017042010";"2006-04-28";5172;"2024-11-22T07:27:41Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.447744409;50.046068813;"QmJ";2006-04-28;"2006";"04";"28"
"G0170420";"G017042010";"2006-04-29";5122;"2024-11-22T07:27:41Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.447744409;50.046068813;"QmJ";2006-04-29;"2006";"04";"29"
"G0170420";"G017042010";"2006-04-30";5322;"2024-11-22T07:27:41Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.447744409;50.046068813;"QmJ";2006-04-30;"2006";"04";"30"
"G0170420";"G017042010";"2006-05-01";5446;"2024-11-22T07:27:41Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.447744409;50.046068813;"QmJ";2006-05-01;"2006";"05";"01"
"G0170420";"G017042010";"2006-05-02";5331;"2024-11-22T07:27:41Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.447744409;50.046068813;"QmJ";2006-05-02;"2006";"05";"02"
"G0170420";"G017042010";"2006-05-03";5195;"2024-11-22T07:27:41Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.447744409;50.046068813;"QmJ";2006-05-03;"2006";"05";"03"
"G0170420";"G017042010";"2006-05-04";5181;"2024-11-22T07:27:41Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.447744409;50.046068813;"QmJ";2006-05-04;"2006";"05";"04"
"G0170420";"G017042010";"2006-05-05";5088;"2024-11-22T07:27:41Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.447744409;50.046068813;"QmJ";2006-05-05;"2006";"05";"05"
"G0170420";"G017042010";"2006-05-06";5134;"2024-11-22T07:27:41Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.447744409;50.046068813;"QmJ";2006-05-06;"2006";"05";"06"
"G0170420";"G017042010";"2006-05-07";5522;"2024-11-22T07:27:41Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.447744409;50.046068813;"QmJ";2006-05-07;"2006";"05";"07"
"G0170420";"G017042010";"2006-05-08";6323;"2024-11-22T07:27:41Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.447744409;50.046068813;"QmJ";2006-05-08;"2006";"05";"08"
"G0170420";"G017042010";"2006-05-09";5949;"2024-11-22T07:27:41Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.447744409;50.046068813;"QmJ";2006-05-09;"2006";"05";"09"
"G0170420";"G017042010";"2006-05-10";5650;"2024-11-22T07:27:41Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.447744409;50.046068813;"QmJ";2006-05-10;"2006";"05";"10"
"G0170420";"G017042010";"2006-05-11";5390;"2024-11-22T07:27:41Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.447744409;50.046068813;"QmJ";2006-05-11;"2006";"05";"11"
"G0170420";"G017042010";"2006-05-12";5267;"2024-11-22T07:27:41Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.447744409;50.046068813;"QmJ";2006-05-12;"2006";"05";"12"
"G0170420";"G017042010";"2006-05-13";5222;"2024-11-22T07:27:41Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.447744409;50.046068813;"QmJ";2006-05-13;"2006";"05";"13"
"G0170420";"G017042010";"2006-05-14";5137;"2024-11-22T07:27:41Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.447744409;50.046068813;"QmJ";2006-05-14;"2006";"05";"14"
"G0170420";"G017042010";"2006-05-15";5092;"2024-11-22T07:27:41Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.447744409;50.046068813;"QmJ";2006-05-15;"2006";"05";"15"
"G0170420";"G017042010";"2006-05-16";5092;"2024-11-22T07:27:41Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.447744409;50.046068813;"QmJ";2006-05-16;"2006";"05";"16"
"G0170420";"G017042010";"2006-05-17";5361;"2024-11-22T07:27:41Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.447744409;50.046068813;"QmJ";2006-05-17;"2006";"05";"17"
"G0170420";"G017042010";"2006-05-18";5701;"2024-11-22T07:27:41Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.447744409;50.046068813;"QmJ";2006-05-18;"2006";"05";"18"
"G0170420";"G017042010";"2006-05-19";5651;"2024-11-22T07:27:41Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.447744409;50.046068813;"QmJ";2006-05-19;"2006";"05";"19"
"G0170420";"G017042010";"2006-05-20";5946;"2024-11-22T07:27:41Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.447744409;50.046068813;"QmJ";2006-05-20;"2006";"05";"20"
"G0170420";"G017042010";"2006-05-21";5864;"2024-11-22T07:27:41Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.447744409;50.046068813;"QmJ";2006-05-21;"2006";"05";"21"
"G0170420";"G017042010";"2006-05-22";5749;"2024-11-22T07:27:41Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.447744409;50.046068813;"QmJ";2006-05-22;"2006";"05";"22"
"G0170420";"G017042010";"2006-05-23";6177;"2024-11-22T07:27:41Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.447744409;50.046068813;"QmJ";2006-05-23;"2006";"05";"23"
"G0170420";"G017042010";"2006-05-24";5961;"2024-11-22T07:27:41Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.447744409;50.046068813;"QmJ";2006-05-24;"2006";"05";"24"
"G0170420";"G017042010";"2006-05-25";6879;"2024-11-22T07:27:41Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.447744409;50.046068813;"QmJ";2006-05-25;"2006";"05";"25"
"G0170420";"G017042010";"2006-05-26";6719;"2024-11-22T07:27:41Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.447744409;50.046068813;"QmJ";2006-05-26;"2006";"05";"26"
"G0170420";"G017042010";"2006-05-27";6105;"2024-11-22T07:27:41Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.447744409;50.046068813;"QmJ";2006-05-27;"2006";"05";"27"
"G0170420";"G017042010";"2006-05-28";5965;"2024-11-22T07:27:41Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.447744409;50.046068813;"QmJ";2006-05-28;"2006";"05";"28"
"G0170420";"G017042010";"2006-05-29";5861;"2024-11-22T07:27:41Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.447744409;50.046068813;"QmJ";2006-05-29;"2006";"05";"29"
"G0170420";"G017042010";"2006-05-30";5723;"2024-11-22T07:27:41Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.447744409;50.046068813;"QmJ";2006-05-30;"2006";"05";"30"
"G0170420";"G017042010";"2006-05-31";5659;"2024-11-22T07:27:41Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.447744409;50.046068813;"QmJ";2006-05-31;"2006";"05";"31"
"G0170420";"G017042010";"2006-06-01";5565;"2024-11-22T07:27:41Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.447744409;50.046068813;"QmJ";2006-06-01;"2006";"06";"01"
"G0170420";"G017042010";"2006-06-02";5375;"2024-11-22T07:27:41Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.447744409;50.046068813;"QmJ";2006-06-02;"2006";"06";"02"
"G0170420";"G017042010";"2006-06-03";5378;"2024-11-22T07:27:41Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.447744409;50.046068813;"QmJ";2006-06-03;"2006";"06";"03"
"G0170420";"G017042010";"2006-06-04";5402;"2024-11-22T07:27:41Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.447744409;50.046068813;"QmJ";2006-06-04;"2006";"06";"04"
"G0170420";"G017042010";"2006-06-05";5259;"2024-11-22T07:27:41Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.447744409;50.046068813;"QmJ";2006-06-05;"2006";"06";"05"
"G0170420";"G017042010";"2006-06-06";5184;"2024-11-22T07:27:41Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.447744409;50.046068813;"QmJ";2006-06-06;"2006";"06";"06"
"G0170420";"G017042010";"2006-06-07";5070;"2024-11-22T07:27:41Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.447744409;50.046068813;"QmJ";2006-06-07;"2006";"06";"07"
"G0170420";"G017042010";"2006-06-08";5006;"2024-11-22T07:27:41Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.447744409;50.046068813;"QmJ";2006-06-08;"2006";"06";"08"
"G0170420";"G017042010";"2006-06-09";4884;"2024-11-22T07:27:41Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.447744409;50.046068813;"QmJ";2006-06-09;"2006";"06";"09"
"G0170420";"G017042010";"2006-06-10";4804;"2024-11-22T07:27:41Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.447744409;50.046068813;"QmJ";2006-06-10;"2006";"06";"10"
"G0170420";"G017042010";"2006-06-11";4814;"2024-11-22T07:27:41Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.447744409;50.046068813;"QmJ";2006-06-11;"2006";"06";"11"
"G0170420";"G017042010";"2006-06-12";4825;"2024-11-22T07:27:41Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.447744409;50.046068813;"QmJ";2006-06-12;"2006";"06";"12"
