"mean";"sd";"2.5%";"25%";"50%";"75%";"97.5%";"Rhat";"n.eff"
"dRR_Oir[1,13]";12.20348485;1.94476207075469;8.68497499859661;10.84;12.11;13.44;16.29;1.00095015450146;20000
"dRR_Oir[1,14]";12.83569125;2.02866025692952;9.18997499867373;11.39;12.73;14.1524993377288;17.1;1.00099844909686;20000
"dRR_Oir[1,15]";39.631801;3.84602632236476;32.4997499624924;36.98;39.48;42.15;47.61;1.00094846579901;20000
"dRR_Oir[1,16]";9.7052209;1.74472461142201;6.55894999256597;8.4757499889386;9.597;10.82;13.37;1.00105876740668;14000
"dRR_Oir[1,17]";13.2898404;2.03762762659056;9.617;11.86;13.18;14.59;17.57;1.00106877708186;12000
"dRR_Oir[1,18]";12.1930309;1.99724998288144;8.591;10.78;12.09;13.51;16.35;1.00127761032738;4600
"dRR_Oir[1,19]";17.722326;2.37950653125614;13.36;16.08;17.6;19.25;22.71;1.00096496907972;20000
"dRR_Oir[1,20]";7.37597265;1.72006096836383;4.43597499725219;6.164;7.237;8.433;11.12;1.00147115241841;2900
"dRR_Oir[1,21]";6.29138275;1.40404885406871;3.856;5.305;6.18749997979798;7.157249986902;9.34902499869647;1.00095226834393;20000
"dRR_Oir[1,22]";13.8596179;2.21863174428305;9.93894999509443;12.29;13.72;15.2524993854809;18.63;1.00100015495965;20000
"dRR_Oir[2,2]";6.34109022;4.78766053279587;1.06497498854926;3.047;5.0884999754348;8.21949995438049;19.2204997465315;1.00099018220532;20000
"dRR_Oir[2,3]";11.548967145;6.78673907850737;2.796;6.70874998602502;10.1;14.81;28.6909993209438;1.0010357757077;17000
"dRR_Oir[2,5]";5.555526605;4.09180312022541;0.9988;2.733;4.51049997228689;7.172;16.4004997029823;1.00094996754866;20000
"dRR_Oir[2,6]";2.4716304665;2.2109758551687;0.33098999410407;1.035;1.83;3.16;8.37009997670983;1.00097158423345;20000
"dRR_Oir[2,7]";5.624907025;4.46500349692131;0.861267476062505;2.61774996418224;4.43649997182464;7.286;17.2104997169509;1.00132612927318;4000
"dRR_Oir[2,8]";2.8129981155;2.47192771997657;0.3763;1.175;2.093;3.629;9.50507498846241;1.00094903425433;20000
"dRR_Oir[2,9]";5.704889825;4.47478922961053;0.913797499866619;2.64774996458812;4.477;7.374;17.52;1.00097336947981;20000
"dRR_Oir[2,10]";7.23963731;4.9282099883242;1.418;3.77674997517488;6.012;9.412;19.85;1.00104980345359;15000
"dRR_Oir[2,11]";14.663570315;7.9025707293065;4.10897499703348;9.01449995839728;13.06;18.63;33.8502499640025;1.0009647001388;20000
"dRR_Oir[2,12]";0.5572941807;0.626177330934743;0.049269499901029;0.184374994914335;0.36034999653115;0.687624998636678;2.2480249945801;1.0012284822534;5400
"dRR_Oir[2,13]";8.970311545;5.87087608789346;1.928;4.836;7.555;11.55;24.11;1.00097828424283;20000
"dRR_Oir[2,14]";18.24151965;9.22813084188535;5.65597499784496;11.57;16.43;22.99;41.06;1.00095721660807;20000
"dRR_Oir[2,15]";19.39511841;10.5804138739091;5.38687494340564;11.81;17.32;24.56;46.1002499735667;1.00109236533259;10000
"dRR_Oir[2,16]";6.11375712;4.42188967088657;1.186;3.075;4.96349997481616;7.823;17.7002499311696;1.00101841980021;20000
"dRR_Oir[2,17]";10.82149646;6.72478922764731;2.537;6.09924986164063;9.27;13.78;28.260499827575;1.00113870018049;7900
"dRR_Oir[2,18]";6.401839405;4.40685928588366;1.267;3.294;5.284;8.30449995484738;17.9402499320901;1.00094967516363;20000
"dRR_Oir[2,19]";6.298187585;4.53420333014206;1.185;3.151;5.136;8.1167498960611;18.0104997295147;1.00102526916717;20000
"dRR_Oir[2,20]";41.7332943;18.7676963382558;15.07;28.41;38.37;51.31;86.830249985965;1.00164781604414;2100
"dRR_Oir[2,21]";8.670004825;5.97576007192559;1.75094997213781;4.549;7.219;11.11;24.030249949296;1.00094851845255;20000
"dRR_Oir[2,22]";25.92969025;11.9941907887668;8.8418499503567;17.24;23.82;32.25;54.9309996451727;1.0010123194554;20000
"dRR_Oir[3,8]";3.7365060975;3.97729298739535;0.405294998796796;1.336;2.502;4.64649991930567;14.3902499153445;1.00104620035689;15000
"dRR_Oir[3,10]";8.380359185;7.73871007207924;1.124;3.40074997242985;6.05649997936102;10.68;29.3804998341451;1.00099398637968;20000
"dRR_Oir[3,11]";78.156066;14.5891952459531;52.7292497919048;67.8;76.9;87.2624998925696;110.2;1.00102144823266;20000
"dRR_Oir[3,12]";0.47808428335;0.487495225415081;0.0498889996089337;0.1734;0.326149996167408;0.612449993877718;1.78304997267861;1.00133556471766;3900
"dRR_Oir[3,13]";5.66933349;2.54862299281227;2.004;3.819;5.239;7.07624998675208;11.77;1.00100239233201;20000
"dRR_Oir[3,14]";23.43125275;6.84852121407304;12.429749901899;18.49;22.63;27.53;39.0202499687713;1.00119103122906;6200
"dRR_Oir[3,15]";70.1619225;14.8065588591089;45.1397499729967;59.56;68.89;79.23;102.702498814051;1.00146673145518;2900
"dRR_Oir[3,16]";15.38796355;5.26815521005098;7.198;11.58;14.68;18.41;27.5402499557567;1.00094985581606;20000
"dRR_Oir[3,17]";14.76166845;5.03821481149315;6.92197499823914;11.14;14.07;17.65;26.39;1.00111709574953;8900
"dRR_Oir[3,18]";24.43740275;7.00793579700536;13.1;19.41;23.65;28.61;40.47;1.00099612721505;20000
"dRR_Oir[3,19]";4.279818815;2.3202202266911;1.17297498960414;2.613;3.807;5.4282499827303;10.06;1.00099073261418;20000
"dRR_Oir[3,20]";10.4910819;4.71368930081668;3.78694998712254;7.15374998689437;9.7214999871419;12.9;21.8802499443152;1.00094879035283;20000
"dRR_Oir[3,21]";6.44861466;3.10936797074035;2.0969499767379;4.21774997777075;5.87549997872521;8.079;14.06;1.00103213696548;18000
"dRR_Oir[3,22]";55.6382855;12.5622516024698;34.5792496826195;46.71;54.3049997698186;63.22;83.55;1.00095137661959;20000
"dRR_Oir[4,10]";15.4179597;3.46986245684889;9.76597499875196;12.95;15.04;17.43;23.3002499477079;1.00096547336265;20000
"dRR_Oir[4,11]";34.3966655;6.19313760817418;24.34;30.0574996880632;33.74;37.89;48.6202499749365;1.00101393455951;20000
"dRR_Oir[4,13]";11.05012575;2.89107781842422;6.41792498290414;9.003;10.72;12.68;17.4904997214789;1.00160310784659;2300
"dRR_Oir[4,14]";5.5785898;1.90251519984473;2.655;4.224;5.33;6.628;10.04;1.00153620480499;2600
"dRR_Oir[4,16]";7.59995645;2.26373649531022;4.041;5.989;7.31749998291766;8.8852499894492;12.7702499046106;1.00100198762863;20000
"dRR_Oir[4,17]";12.50659425;3.11982248558055;7.44797499836351;10.29;12.16;14.3;19.71;1.00116889069085;6800
"dRR_Oir[4,18]";10.45628025;2.72229516398533;6.037;8.553;10.14;12;16.5602499264332;1.00095761277642;20000
"dRR_Oir[4,19]";7.13866365;2.1747484468;3.68097499668849;5.58774998322122;6.867;8.417;12.08;1.00100338717641;20000
"dRR_Oir[4,20]";14.66502695;3.46101183370837;9.039;12.25;14.28;16.65;22.52;1.00131561416577;4100
"dRR_Oir[4,21]";7.31616295;2.25361236290348;3.75197499675116;5.717;7.043;8.592;12.43;1.00094847778504;20000
"dRR_Oir[4,22]";16.62827015;3.8027054814721;10.5697498846254;13.97;16.2;18.76;25.410249952049;1.00105496653503;14000
"dRR_Oir[5,1]";1.81662306;0.780865908004409;0.642079987842386;1.253;1.7;2.24924995832562;3.651;1.00099225423143;20000
"dRR_Oir[5,2]";21.9350635;2.87385806347081;16.68;19.92;21.8;23.8;27.98;1.00100344459163;20000
"dRR_Oir[5,3]";21.258213;2.81559504108861;16.11;19.29;21.15;23.07;27.08;1.00099431842868;20000
"dRR_Oir[5,5]";16.196823;2.49185096936668;11.7;14.45;16.07;17.7824994728951;21.43;1.00126321437952;4800
"dRR_Oir[5,6]";0.593335164;0.391325583068755;0.1092;0.3104;0.5023;0.7797;1.59807493144422;1.00106453360314;13000
"dRR_Oir[5,7]";1.3788490505;0.678627014771673;0.414394998823227;0.8902;1.265;1.736;3.04702499600103;1.00095764904243;20000
"dRR_Oir[5,8]";3.33835863;0.976705909626443;1.723;2.632;3.236;3.938;5.51607498012178;1.00094874008348;20000
"dRR_Oir[5,9]";11.21594235;1.93688538614871;7.74397499842607;9.86;11.09;12.44;15.42;1.00110151181332;9800
"dRR_Oir[5,10]";7.27258815;1.51466205530695;4.58794998937141;6.198;7.171;8.24624998863166;10.47;1.00095956587359;20000
"dRR_Oir[5,11]";32.983252;3.33251226200217;26.78;30.68;32.88;35.16;39.8902499694523;1.00105034770004;15000
"dRR_Oir[5,12]";0.6158940585;0.379878120551391;0.13199499630313;0.3417;0.5323;0.7999;1.57;1.00106581399506;13000
"dRR_Oir[5,13]";5.9893379;1.39360022922771;3.56497499658072;5.00074998125156;5.877;6.854;9.022;1.00101005216142;20000
"dRR_Oir[5,14]";11.060563;1.89957663706969;7.65687496019087;9.735;10.95;12.26;15.11;1.00095499176966;20000
"dRR_Oir[5,15]";17.71015675;2.43359017427673;13.3;16.01;17.59;19.27;22.81;1.00105299256661;14000
"dRR_Oir[5,16]";15.43444555;2.4095681707878;11.12;13.76;15.27;16.95;20.51;1.00095214633226;20000
"dRR_Oir[5,17]";19.7236588;2.82946781610759;14.63;17.76;19.53;21.48;25.78;1.00095530878858;20000
"dRR_Oir[5,18]";28.187525;3.00837336610509;22.64;26.11;28.07;30.12;34.4302499646088;1.00101574431083;20000
"dRR_Oir[5,19]";20.5764145;2.62100174393243;15.82;18.73;20.45;22.27;26.1;1.00094880972378;20000
"dRR_Oir[5,20]";20.483374;2.74710099456094;15.4;18.6;20.37;22.25;26.2;1.00097794703071;20000
"dRR_Oir[5,21]";26.0982895;3.30083390288158;20.1697499395564;23.81;25.9;28.14;33.1902499632869;1.00131472946144;4100
"dRR_Oir[5,22]";27.2481355;3.03213251194902;21.62;25.16;27.14;29.23;33.5002499636265;1.00134368349195;3800
"dRR_Oir[6,1]";0.947134586;0.650408784764654;0.1758;0.4885;0.785749985682469;1.239;2.631;1.00096319664483;20000
"dRR_Oir[6,2]";11.9480461;2.95552125535739;6.94794999298226;9.85274999048457;11.68;13.77;18.45;1.00094877093697;20000
"dRR_Oir[6,3]";9.86959955;2.66593733266236;5.398;7.95774998821854;9.61749998700286;11.5;15.800249922896;1.00096499898006;20000
"dRR_Oir[6,5]";2.95581538;1.36829245878872;0.973497499874799;1.967;2.721;3.69;6.22402499804206;1.0010093489144;20000
