"mean";"sd";"2.5%";"25%";"50%";"75%";"97.5%";"Rhat";"n.eff"
"epsilon_Eu[27,1]";0.298662368849467;0.609107983812161;-0.8449075;-0.1111;0.2789;0.6889;1.556;1.00144107892591;4300
"epsilon_Eu[27,2]";-0.1113773636076;0.881519631208455;-1.811;-0.7002;-0.1273;0.461725;1.672;1.00107796550752;20000
"epsilon_Eu[28,1]";1.466034121342;0.730328732351556;0.0981495;0.962375;1.445;1.944;2.95502499999999;1.00099262098463;75000
"epsilon_Eu[28,2]";0.139783827430667;0.95541581453497;-1.72;-0.510825;0.1364;0.781525;2.021;1.00099574362526;75000
"epsilon_Eu[29,1]";0.2202095877184;0.673253500897288;-1.055;-0.2336;0.20085;0.6531;1.601;1.001663079751;2900
"epsilon_Eu[29,2]";0.206405702846267;0.951480429539358;-1.663;-0.428;0.212;0.8427;2.077;1.00113747045936;13000
"epsilon_Eu[30,1]";-0.208610396123867;0.697307073242592;-1.56;-0.674;-0.2179;0.2496;1.195;1.00117980924159;9900
"epsilon_Eu[30,2]";-0.02183220315308;0.900652747069267;-1.8;-0.6186;-0.023455;0.5735;1.755;1.00115602546313;11000
"epsilon_Eu[31,1]";-0.0640673242917333;0.65276016545552;-1.32;-0.4969;-0.075005;0.3592;1.253;1.00131919791614;5900
"epsilon_Eu[31,2]";0.0988655607118667;0.871413267860037;-1.608;-0.4755;0.09192;0.668225;1.839;1.00112466912916;14000
"epsilon_Eu[32,1]";1.50675381849547;0.71027214208146;0.1816;1.02;1.485;1.964;2.981;1.00102353541745;44000
"epsilon_Eu[32,2]";0.257043306653333;0.885146842014821;-1.506;-0.323;0.2532;0.846725;2.005;1.00102227320481;46000
"epsilon_Eu[33,1]";0.6115626261452;0.611983638296276;-0.5527;0.1974;0.6006;1.012;1.85;1.00264091722341;1200
"epsilon_Eu[33,2]";0.169691825041947;0.9371184868306;-1.679025;-0.456125;0.1678;0.7951;2.026;1.00101000551252;64000
"mupi_B[1]";0.0890445673333333;0.0133660862580996;0.06452;0.07995;0.0884;0.0975;0.117;1.00098291557593;75000
"mupi_B[2]";0.0613583508;0.0128358667163459;0.03821;0.05244;0.06071;0.06942;0.08875;1.00455452815045;560
"sigmapi_B[1]";0.731233870666667;0.147134141366029;0.487497499749966;0.6272;0.7158;0.8181;1.064;1.00101131995735;61000
"sigmapi_B[2]";0.679438650533333;0.252989923391138;0.1864;0.5136;0.6689;0.835;1.212;1.00167632956432;2900
"pi_Eu[1,1]";0.693528598666667;0.120283135137132;0.4396;0.6121;0.7029;0.7839;0.8981;1.00125184975511;7300
"pi_Eu[1,2]";0.584065588;0.102937072396485;0.3789;0.5184;0.583;0.6468;0.795302499846768;1.00886148418472;260
"pi_Eu[2,1]";0.759724014666667;0.0788470087014902;0.5939;0.7077;0.765;0.8168;0.8977;1.00101546503951;54000
"pi_Eu[2,2]";0.465516226666667;0.122326095430521;0.2818;0.3788;0.4426;0.5305;0.7674;1.00188931702679;2200
"pi_Eu[3,1]";0.696092224;0.088433556835929;0.5131;0.6376;0.6997;0.7596;0.855902499857616;1.00117409207477;10000
"pi_Eu[3,2]";0.487101984;0.102495925638668;0.304997499600324;0.4182;0.479049997390669;0.542224998271119;0.7246;1.00352783392593;790
"pi_Eu[4,1]";0.734040190666667;0.0995666654300282;0.5201;0.6694;0.742;0.8063;0.9041;1.00109091002195;18000
"pi_Eu[4,2]";0.588359544;0.118152531101624;0.3571;0.5073;0.5908;0.6651;0.821002499851564;1.00900437025947;250
"pi_Eu[5,1]";0.562346985333333;0.141017552527738;0.3018;0.4606;0.5581;0.6602;0.8439;1.00134064909534;5500
"pi_Eu[5,2]";0.323418338266667;0.109519662684318;0.1645;0.2489;0.3028;0.377;0.5989;1.00118628644022;9600
"pi_Eu[6,1]";0.698937218666667;0.135811840785891;0.422;0.605;0.7048;0.8003;0.938;1.00291554760729;1200
"pi_Eu[6,2]";0.410371929466667;0.118610856932816;0.226097499460812;0.3284;0.3919;0.4696;0.7059;1.00105439308751;26000
"pi_Eu[7,1]";0.721308781333333;0.130073155325371;0.4418;0.6352;0.7358;0.8198;0.9324;1.00238868218377;1400
"pi_Eu[7,2]";0.599954632;0.116566319162819;0.390497499687848;0.5187;0.5939;0.6699;0.8548;1.00378065841051;720
"pi_Eu[8,1]";0.741452129333333;0.093697622212758;0.541197499774779;0.6804;0.7488;0.8105;0.9024;1.00216178504992;1700
"pi_Eu[8,2]";0.60321752;0.115376977072872;0.3926;0.5232;0.597;0.6722;0.8563;1.00289296932634;1000
"pi_Eu[9,1]";0.896537381333333;0.0680827543370695;0.7292;0.86;0.9102;0.948;0.9865;1.00149877853889;3800
"pi_Eu[9,2]";0.758098533333333;0.101887107505078;0.5414;0.6935;0.7661;0.8318;0.9338;1.01350022200396;180
"pi_Eu[10,1]";0.702396326666667;0.168237846017707;0.3269;0.5917;0.7274;0.8357;0.9543;1.00132729913035;5700
"pi_Eu[10,2]";0.609621794933333;0.118286455994907;0.3448;0.5399;0.6163;0.6901;0.8291;1.00832100783531;270
"pi_Eu[11,1]";0.573740528;0.151111749562675;0.286;0.4642;0.5732;0.6829;0.8609;1.00159310677808;3300
"pi_Eu[11,2]";0.2824793612;0.0977656674502338;0.1257;0.2158;0.268;0.334824997200309;0.513102499762503;1.00107314020388;21000
"pi_Eu[12,1]";0.234748068933333;0.0745740574370888;0.1128;0.1803;0.2269;0.2804;0.4034;1.00121189264462;8600
"pi_Eu[12,2]";0.24198821152;0.10748651368546;0.0760197499839667;0.1685;0.2293;0.2977;0.498702499755646;1.00100699627842;70000
"pi_Eu[13,1]";0.566802724933333;0.155052814957374;0.267;0.4537;0.5703;0.6833;0.8465;1.00142246486975;4500
"pi_Eu[13,2]";0.644524668;0.118164629850136;0.386594998738577;0.569;0.6538;0.7297;0.8484;1.0075555681736;310
"pi_Eu[14,1]";0.768219928;0.145246876573222;0.4239;0.681;0.7949;0.8807;0.9702;1.001686050285;2800
"pi_Eu[14,2]";0.677837073333333;0.114155480234124;0.4445;0.6023;0.6812;0.7581;0.89700249986414;1.00751749915532;310
"pi_Eu[15,1]";0.790056537333333;0.082607433675414;0.606;0.7392;0.799;0.8506;0.9236;1.00392563340753;1000
