"mean";"sd";"2.5%";"25%";"50%";"75%";"97.5%";"Rhat";"n.eff"
"epsilon_B[12]";0.600999088624;0.242225375159946;0.1367;0.4359;0.5975;0.761125;1.087;1.00284258895345;1100
"epsilon_B[13]";0.878325444952;0.295523648236816;0.3236;0.6756;0.86955;1.071;1.487;1.00343285400864;820
"epsilon_B[14]";-2.01792631333333;0.471167031608004;-2.988;-2.324;-1.999;-1.691;-1.148;1.00310914523899;940
"epsilon_B[15]";0.0304214460542667;0.723000481309127;-1.149;-0.5021;-0.056395;0.4906;1.625;1.00902253835873;250
"epsilon_B[16]";-0.4624558584808;0.964928784199363;-2.253;-1.138;-0.4902;0.1786;1.513;1.00141895032646;4500
"epsilon_B[17]";-0.18172966593;0.254784427177007;-0.6895;-0.351925;-0.1784;-0.00942425;0.311;1.00128837111827;6500
"epsilon_B[18]";1.30533816;0.30394357649809;0.7331;1.097;1.296;1.505;1.923;1.00320032159998;900
"epsilon_B[19]";0.547425721805067;0.246777861019182;0.07682575;0.3787;0.5436;0.7125;1.042;1.00326527952614;880
"epsilon_B[20]";0.505511849552067;0.267690667576381;-0.006989525;0.3236;0.4999;0.6816;1.046;1.00234925445361;1500
"epsilon_B[21]";0.5686147140896;0.253100797127327;0.08293925;0.3954;0.5651;0.7356;1.077;1.00516723875631;480
"epsilon_B[22]";0.15663743996892;0.226459525688018;-0.2844;0.0038155;0.1562;0.3088;0.604802499999999;1.00105419481098;26000
"epsilon_B[23]";-0.113433259337627;0.291744194313387;-0.6909;-0.3077;-0.1104;0.0820425;0.454402499999999;1.00109601963968;17000
"epsilon_B[24]";0.530735129194;0.294128094230708;-0.0282565;0.3311;0.52525;0.7261;1.127;1.00673795925782;350
"epsilon_B[25]";-0.04971779369132;0.226989662977358;-0.4965;-0.2042;-0.04927;0.1041;0.3939;1.00124256048338;7600
"epsilon_B[26]";0.0449526064543867;0.226406624643135;-0.3998025;-0.108125;0.04475;0.198;0.4898;1.00159859015634;3200
"epsilon_B[27]";-0.0631289831322933;0.297640920391886;-0.6648025;-0.2573;-0.058405;0.1349;0.513102499999999;1.00356164831484;800
"epsilon_B[28]";-0.868457780774667;0.321350235048353;-1.536;-1.075;-0.8575;-0.6472;-0.272;1.00497509998662;500
"epsilon_B[29]";-0.168873013329827;0.240780339045317;-0.6417025;-0.33;-0.1682;-0.005497;0.298602499999999;1.00159203856154;3300
"epsilon_B[30]";0.769134418870667;0.251358074055311;0.2895975;0.5974;0.7635;0.9359;1.27302499999999;1.00402796439378;660
"p_Eu[1]";0.0793929490666667;0.00903733318947325;0.06261;0.07313;0.079;0.08533;0.0981104999503175;1.00233465677433;1500
"p_Eu[2]";0.102339086933333;0.0116558416377468;0.08111;0.09419;0.1018;0.1099;0.1266;1.00141526253696;4600
