annee;taille;NA;1;2;3
1985;92;0;0;0;0
1985;93;0;0;0;0
1985;94;0;0;0;0
1985;95;0;0;0;0
1985;96;0;0;0;0
1985;97;0;0;0;0
1985;98;0;0;0;0
1985;99;0;0;0;0
1985;100;0;0;0;0
1985;101;0;0;0;0
1985;102;0;0;0;0
1985;103;0;0;0;0
1985;104;0;0;0;0
1985;105;0;0;0;0
1985;106;0;0;0;0
1985;107;0;0;0;0
1985;108;0;0;0;0
1985;109;0;0;0;0
1985;110;0;0;0;0
1985;111;0;0;0;0
1985;112;0;1;0;0
1985;113;0;0;0;0
1985;114;0;1;0;0
1985;115;1;4;0;0
1985;116;1;0;0;0
1985;117;0;0;0;0
1985;118;0;2;0;0
1985;119;0;2;0;0
1985;120;0;9;0;0
1985;121;1;3;0;0
1985;122;0;1;0;0
1985;123;0;5;0;0
1985;124;1;7;0;0
1985;125;1;10;0;0
1985;126;0;6;0;0
1985;127;0;4;0;0
1985;128;2;10;0;0
1985;129;3;3;0;0
1985;130;1;9;0;0
1985;131;1;8;1;0
1985;132;1;8;0;0
1985;133;1;10;0;0
1985;134;1;9;0;0
1985;135;2;20;1;0
1985;136;0;3;2;0
1985;137;2;2;2;0
1985;138;1;8;0;0
1985;139;1;10;0;0
1985;140;1;8;7;0
1985;141;1;5;1;0
1985;142;0;2;5;0
1985;143;0;2;4;0
1985;144;0;5;1;0
1985;145;1;6;7;0
1985;146;0;3;2;0
1985;147;0;1;3;0
1985;148;0;2;6;0
1985;149;0;0;2;0
1985;150;0;0;16;0
1985;151;0;1;7;0
1985;152;0;1;9;0
1985;153;0;0;6;0
1985;154;2;0;8;0
1985;155;0;1;10;0
1985;156;0;0;12;0
1985;157;0;0;11;0
1985;158;0;0;7;0
1985;159;0;0;10;0
1985;160;0;0;11;0
1985;161;0;0;4;0
1985;162;0;0;1;0
1985;163;0;0;7;0
1985;164;0;0;4;0
1985;165;0;0;9;0
1985;166;0;0;1;0
1985;167;0;0;2;0
1985;168;0;0;3;0
1985;169;0;0;2;0
1985;170;0;0;4;0
1985;171;0;0;2;0
1985;172;0;0;2;0
1985;173;0;0;0;0
1985;174;0;0;0;0
1985;175;0;0;2;0
1985;176;0;0;2;0
1985;177;0;0;1;0
1985;178;0;0;0;0
1985;179;0;0;0;0
1985;180;0;0;1;0
1985;181;0;0;0;0
1985;182;0;0;1;0
1985;183;0;0;0;0
1985;184;0;0;1;0
1985;185;0;0;1;0
1985;186;0;0;0;0
1985;187;0;0;0;0
1985;188;0;0;0;0
1985;189;0;0;0;0
1985;190;0;0;1;0
1985;191;0;0;0;0
1985;192;0;0;0;0
1985;193;0;0;0;0
1985;194;0;0;0;0
1985;195;0;0;0;0
1985;196;0;0;0;0
1985;197;0;0;0;0
1985;198;0;0;0;0
1985;199;0;0;0;0
1985;200;0;0;0;0
1985;201;0;0;0;0
1985;202;0;0;0;0
1985;203;0;0;0;0
1985;204;0;0;0;0
1985;205;0;0;0;0
1986;92;0;0;0;0
1986;93;0;0;0;0
1986;94;0;0;0;0
1986;95;0;0;0;0
1986;96;0;0;0;0
1986;97;0;0;0;0
1986;98;0;0;0;0
1986;99;0;0;0;0
1986;100;0;0;0;0
1986;101;0;0;0;0
1986;102;0;0;0;0
1986;103;0;0;0;0
1986;104;0;0;0;0
1986;105;0;0;0;0
1986;106;0;0;0;0
1986;107;0;1;0;0
1986;108;0;1;0;0
1986;109;0;1;0;0
1986;110;0;2;0;0
1986;111;0;1;0;0
1986;112;0;2;0;0
1986;113;0;4;0;0
1986;114;0;8;0;0
1986;115;0;1;0;0
1986;116;0;7;0;0
1986;117;0;3;0;0
1986;118;0;7;0;0
1986;119;0;17;0;0
1986;120;0;10;0;0
1986;121;0;6;0;0
1986;122;0;15;0;0
1986;123;0;13;0;0
1986;124;0;20;0;0
1986;125;0;14;0;0
1986;126;0;23;0;0
1986;127;0;23;0;0
1986;128;0;19;0;0
1986;129;0;28;0;0
1986;130;0;18;0;0
1986;131;0;25;0;0
1986;132;0;24;0;0
1986;133;0;25;0;0
1986;134;0;22;0;0
1986;135;0;18;0;0
1986;136;0;18;0;0
1986;137;0;19;0;0
1986;138;0;18;0;0
1986;139;0;10;0;0
1986;140;0;7;0;0
1986;141;0;12;0;0
1986;142;0;10;0;0
1986;143;0;10;0;0
1986;144;0;4;0;0
1986;145;0;5;0;0
1986;146;0;6;1;0
1986;147;0;2;0;0
1986;148;0;3;2;0
1986;149;0;2;0;0
1986;150;0;1;1;0
1986;151;0;3;0;0
1986;152;0;3;0;0
1986;153;0;0;0;0
1986;154;0;2;0;0
1986;155;0;1;0;0
1986;156;0;0;0;0
1986;157;0;0;0;0
1986;158;0;1;1;0
1986;159;0;0;0;0
1986;160;0;0;1;0
1986;161;0;0;0;0
1986;162;0;0;0;0
1986;163;0;0;2;0
1986;164;0;0;0;0
1986;165;0;0;1;0
1986;166;0;0;1;0
1986;167;0;0;0;0
1986;168;0;0;0;0
1986;169;0;0;0;0
1986;170;0;0;2;0
1986;171;0;0;0;0
1986;172;0;0;0;0
1986;173;0;0;1;0
1986;174;0;0;1;0
1986;175;0;0;1;0
1986;176;0;0;0;0
1986;177;0;0;0;0
1986;178;0;0;0;0
1986;179;0;0;0;0
1986;180;0;0;0;0
1986;181;0;0;0;0
1986;182;0;0;0;0
1986;183;0;0;0;0
1986;184;0;0;0;0
1986;185;0;0;0;0
1986;186;0;0;0;0
1986;187;0;0;0;0
1986;188;0;0;0;0
1986;189;0;0;0;0
1986;190;0;0;0;0
1986;191;0;0;0;0
1986;192;0;0;0;0
1986;193;0;0;0;0
1986;194;0;0;0;0
1986;195;0;0;0;0
1986;196;0;0;0;0
1986;197;0;0;0;0
1986;198;0;0;0;0
1986;199;0;0;0;0
1986;200;0;0;0;0
1986;201;0;0;0;0
1986;202;0;0;0;0
1986;203;0;0;0;0
1986;204;0;0;0;0
1986;205;0;0;0;0
1987;92;0;0;0;0
1987;93;0;1;0;0
1987;94;0;0;0;0
1987;95;0;0;0;0
1987;96;0;0;0;0
1987;97;0;0;0;0
1987;98;0;0;0;0
1987;99;0;0;0;0
1987;100;0;1;0;0
1987;101;0;1;0;0
1987;102;0;1;0;0
1987;103;0;0;0;0
1987;104;0;0;0;0
1987;105;0;1;0;0
1987;106;0;0;0;0
1987;107;0;0;0;0
1987;108;0;0;0;0
1987;109;0;2;0;0
1987;110;0;0;0;0
1987;111;0;1;0;0
1987;112;0;0;0;0
1987;113;0;0;0;0
1987;114;0;2;0;0
1987;115;0;1;0;0
1987;116;0;4;0;0
1987;117;0;3;0;0
1987;118;0;2;0;0
1987;119;0;7;0;0
1987;120;0;2;0;0
1987;121;0;5;0;0
1987;122;0;5;0;0
1987;123;0;10;0;0
1987;124;0;9;0;0
1987;125;0;6;1;0
1987;126;0;6;0;0
1987;127;0;6;0;0
1987;128;0;7;0;0
1987;129;0;6;0;0
1987;130;0;1;0;0
1987;131;0;7;0;0
1987;132;0;5;0;0
1987;133;0;4;2;0
1987;134;0;3;1;0
1987;135;0;5;1;0
1987;136;0;2;4;0
1987;137;0;3;0;0
1987;138;0;2;2;0
1987;139;0;2;1;0
1987;140;0;3;3;0
1987;141;0;0;1;0
1987;142;0;1;2;0
1987;143;0;1;1;0
1987;144;0;0;2;0
1987;145;2;1;5;0
1987;146;0;2;6;0
1987;147;0;2;3;0
1987;148;1;1;6;0
1987;149;0;0;5;0
1987;150;0;0;5;0
1987;151;1;0;6;0
1987;152;1;0;7;0
1987;153;0;0;8;0
1987;154;0;0;2;0
1987;155;0;0;6;0
1987;156;1;0;9;0
1987;157;0;0;2;0
1987;158;0;0;0;0
1987;159;0;0;4;0
1987;160;0;0;2;0
1987;161;0;0;1;0
1987;162;0;0;7;0
1987;163;2;0;1;0
1987;164;0;0;1;0
1987;165;0;0;4;0
1987;166;0;0;3;0
1987;167;0;0;1;0
1987;168;0;0;4;0
1987;169;0;0;3;0
1987;170;0;0;0;0
1987;171;0;0;1;0
1987;172;0;0;0;0
1987;173;0;0;1;0
1987;174;0;0;0;0
1987;175;0;0;0;0
1987;176;0;0;0;0
1987;177;0;0;1;0
1987;178;0;0;1;0
1987;179;0;0;1;0
1987;180;0;0;0;0
1987;181;0;0;1;0
1987;182;0;0;0;0
1987;183;0;0;0;0
1987;184;0;0;0;0
1987;185;0;0;0;0
1987;186;0;0;0;0
1987;187;0;0;0;0
1987;188;0;0;0;0
1987;189;0;0;0;0
1987;190;0;0;0;0
1987;191;0;0;0;0
1987;192;0;0;0;0
1987;193;0;0;0;0
1987;194;0;0;0;0
1987;195;0;0;0;0
1987;196;0;0;0;0
1987;197;0;0;0;0
1987;198;0;0;0;0
1987;199;0;0;0;0
1987;200;0;0;0;0
1987;201;0;0;0;0
1987;202;0;0;0;0
1987;203;0;0;0;0
1987;204;0;0;0;0
1987;205;0;0;1;0
1988;92;0;0;0;0
1988;93;0;0;0;0
1988;94;0;0;0;0
1988;95;0;0;0;0
1988;96;0;0;0;0
1988;97;0;0;0;0
1988;98;0;0;0;0
1988;99;0;0;0;0
1988;100;0;0;0;0
1988;101;0;0;0;0
1988;102;0;0;0;0
1988;103;0;1;0;0
1988;104;0;0;0;0
1988;105;0;1;0;0
1988;106;0;1;0;0
1988;107;0;0;0;0
1988;108;0;2;0;0
1988;109;0;1;0;0
1988;110;0;2;0;0
1988;111;0;0;0;0
1988;112;0;1;0;0
1988;113;0;3;0;0
1988;114;0;5;0;0
1988;115;0;2;0;0
1988;116;0;2;0;0
1988;117;0;2;0;0
1988;118;0;6;0;0
1988;119;0;6;0;0
1988;120;0;2;0;0
1988;121;0;10;0;0
1988;122;0;11;0;0
1988;123;0;9;0;0
1988;124;0;11;0;0
1988;125;0;10;0;0
1988;126;0;10;0;0
1988;127;0;8;0;0
1988;128;0;14;0;0
1988;129;0;9;0;0
1988;130;0;3;0;0
1988;131;0;11;0;0
1988;132;0;19;0;0
1988;133;0;18;0;0
1988;134;0;7;1;0
1988;135;0;11;0;0
1988;136;0;11;0;0
1988;137;0;6;0;0
1988;138;0;10;0;0
1988;139;0;6;0;0
1988;140;0;6;0;0
1988;141;0;4;1;0
1988;142;0;4;1;0
1988;143;0;3;0;0
1988;144;0;6;0;0
1988;145;0;4;0;0
1988;146;0;4;0;0
1988;147;0;0;0;0
1988;148;0;2;1;0
1988;149;0;3;0;0
1988;150;0;1;1;0
1988;151;0;0;1;0
1988;152;0;0;0;0
1988;153;0;0;2;0
1988;154;0;1;1;0
1988;155;0;0;0;0
1988;156;0;0;2;0
1988;157;0;0;0;0
1988;158;0;1;1;0
1988;159;0;0;0;0
1988;160;0;0;1;0
1988;161;0;0;0;0
1988;162;0;0;0;0
1988;163;0;1;1;0
1988;164;0;0;2;0
1988;165;0;0;0;0
1988;166;0;1;0;0
1988;167;0;2;0;0
1988;168;0;0;0;0
1988;169;0;1;1;0
1988;170;0;0;0;0
1988;171;0;0;0;0
1988;172;0;0;0;0
1988;173;0;0;1;0
1988;174;0;0;1;0
1988;175;0;0;0;0
1988;176;0;0;1;0
1988;177;0;0;0;0
1988;178;0;0;0;0
1988;179;0;0;1;0
1988;180;0;0;1;0
1988;181;0;0;0;0
1988;182;0;0;0;0
1988;183;0;0;0;0
1988;184;0;0;0;0
1988;185;0;0;0;0
1988;186;0;0;0;0
1988;187;0;0;0;0
1988;188;0;0;0;0
1988;189;0;0;0;0
1988;190;0;0;0;0
1988;191;0;0;0;0
1988;192;0;0;0;0
1988;193;0;0;0;0
1988;194;0;0;0;0
1988;195;0;0;0;0
1988;196;0;0;0;0
1988;197;0;0;0;0
1988;198;0;0;0;0
1988;199;0;0;0;0
1988;200;0;0;0;0
1988;201;0;0;0;0
1988;202;0;0;0;0
1988;203;0;0;0;0
1988;204;0;0;0;0
1988;205;0;0;0;0
1989;92;0;0;0;0
1989;93;0;0;0;0
1989;94;0;0;0;0
1989;95;0;0;0;0
1989;96;0;0;0;0
1989;97;0;0;0;0
1989;98;0;0;0;0
1989;99;0;0;0;0
1989;100;0;0;0;0
1989;101;0;0;0;0
1989;102;0;0;0;0
1989;103;0;0;0;0
1989;104;0;0;0;0
1989;105;0;0;0;0
1989;106;0;0;0;0
1989;107;0;0;0;0
1989;108;0;0;0;0
1989;109;0;0;0;0
1989;110;0;0;0;0
1989;111;0;0;0;0
1989;112;0;1;0;0
1989;113;0;1;0;0
1989;114;0;2;0;0
1989;115;0;1;0;0
1989;116;0;0;0;0
1989;117;0;1;0;0
1989;118;0;1;0;0
1989;119;0;2;0;0
1989;120;0;1;0;0
1989;121;0;5;0;0
1989;122;0;6;0;0
1989;123;0;7;0;0
1989;124;0;6;0;0
1989;125;0;6;0;0
1989;126;0;11;0;0
1989;127;0;12;0;0
1989;128;0;12;0;0
1989;129;0;16;0;0
1989;130;0;17;1;0
1989;131;0;16;0;0
1989;132;0;24;0;0
1989;133;0;24;0;0
1989;134;0;23;0;0
1989;135;0;25;0;0
1989;136;0;27;1;0
1989;137;0;20;0;0
1989;138;0;21;0;0
1989;139;0;23;2;0
1989;140;0;18;0;0
1989;141;0;21;4;0
1989;142;0;17;1;0
1989;143;0;15;1;0
1989;144;0;17;2;0
1989;145;0;22;4;0
1989;146;0;8;5;0
1989;147;0;11;3;0
1989;148;0;7;1;0
1989;149;0;5;2;0
1989;150;0;6;2;0
1989;151;0;6;3;0
1989;152;0;7;1;0
1989;153;0;4;1;0
1989;154;0;2;2;0
1989;155;0;0;3;0
1989;156;0;2;2;0
1989;157;0;1;2;0
1989;158;0;1;1;0
1989;159;0;1;2;0
1989;160;0;0;0;0
1989;161;0;0;0;0
1989;162;0;0;2;0
1989;163;0;0;1;0
1989;164;0;0;0;0
1989;165;0;0;2;0
1989;166;0;0;2;0
1989;167;0;0;1;0
1989;168;0;0;0;0
1989;169;0;0;0;0
1989;170;0;0;0;0
1989;171;0;1;1;0
1989;172;0;0;0;0
1989;173;0;0;0;0
1989;174;0;0;1;0
1989;175;0;0;0;0
1989;176;0;0;0;0
1989;177;0;0;0;0
1989;178;0;0;0;0
1989;179;0;0;1;0
1989;180;0;0;0;0
1989;181;0;0;0;0
1989;182;0;0;0;0
1989;183;0;0;0;0
1989;184;0;0;0;0
1989;185;0;0;1;0
1989;186;0;0;0;0
1989;187;0;0;0;0
1989;188;0;0;0;0
1989;189;0;0;0;0
1989;190;0;0;0;0
1989;191;0;0;0;0
1989;192;0;0;0;0
1989;193;0;0;0;0
1989;194;0;0;0;0
1989;195;0;0;0;0
1989;196;0;0;0;0
1989;197;0;0;0;0
1989;198;0;0;0;0
1989;199;0;0;0;0
1989;200;0;0;0;0
1989;201;0;0;0;0
1989;202;0;0;0;0
1989;203;0;0;0;0
1989;204;0;0;0;0
1989;205;0;0;0;0
1990;92;0;0;0;0
1990;93;0;0;0;0
1990;94;0;0;0;0
1990;95;0;1;0;0
1990;96;0;0;0;0
1990;97;0;0;0;0
1990;98;0;0;0;0
1990;99;0;0;0;0
1990;100;0;1;0;0
1990;101;0;0;0;0
1990;102;0;0;0;0
1990;103;0;0;0;0
1990;104;0;2;0;0
1990;105;0;3;0;0
1990;106;0;0;0;0
1990;107;0;1;0;0
1990;108;0;2;0;0
1990;109;0;2;0;0
1990;110;0;1;0;0
1990;111;0;3;0;0
1990;112;0;5;0;0
1990;113;0;3;0;0
1990;114;0;3;0;0
1990;115;0;4;0;0
1990;116;0;5;0;0
1990;117;0;6;0;0
1990;118;0;13;0;0
1990;119;0;10;0;0
1990;120;0;8;0;0
1990;121;0;17;0;0
1990;122;0;23;0;0
1990;123;0;20;0;0
1990;124;0;17;1;0
1990;125;0;33;0;0
1990;126;0;21;0;0
1990;127;0;29;0;0
1990;128;0;24;0;0
1990;129;0;26;0;0
1990;130;0;28;0;0
1990;131;0;26;0;0
1990;132;0;28;0;0
1990;133;0;36;1;0
1990;134;0;23;1;0
1990;135;0;35;0;0
1990;136;0;27;1;0
1990;137;0;18;0;0
1990;138;0;24;1;0
1990;139;0;29;0;0
1990;140;0;22;1;0
1990;141;0;19;0;0
1990;142;0;11;1;0
1990;143;0;19;1;0
1990;144;0;11;2;0
1990;145;0;14;0;0
1990;146;0;4;2;0
1990;147;0;7;2;0
1990;148;0;6;1;0
1990;149;0;6;1;0
1990;150;0;4;0;0
1990;151;0;5;1;0
1990;152;0;4;0;0
1990;153;0;2;0;0
1990;154;0;3;2;0
1990;155;0;2;2;0
1990;156;0;2;2;0
1990;157;0;1;1;0
1990;158;0;0;1;0
1990;159;0;0;2;0
1990;160;0;0;1;0
1990;161;0;0;1;0
1990;162;0;0;1;0
1990;163;0;0;0;0
1990;164;0;0;1;0
1990;165;0;0;2;0
1990;166;0;0;1;0
1990;167;0;0;0;0
1990;168;0;0;0;0
1990;169;0;0;0;0
1990;170;0;0;0;0
1990;171;0;0;1;0
1990;172;0;0;0;0
1990;173;0;0;1;0
1990;174;0;0;1;0
1990;175;0;0;0;0
1990;176;0;0;1;0
1990;177;0;0;0;0
1990;178;0;0;1;0
1990;179;0;0;0;0
1990;180;0;0;0;0
1990;181;0;0;0;0
1990;182;0;0;0;0
1990;183;0;0;0;0
1990;184;0;0;0;0
1990;185;0;0;0;0
1990;186;0;0;0;0
1990;187;0;0;0;0
1990;188;0;0;0;0
1990;189;0;0;0;0
1990;190;0;0;0;0
1990;191;0;0;0;0
1990;192;0;0;0;0
1990;193;0;0;0;0
1990;194;0;0;0;0
1990;195;0;0;0;0
1990;196;0;0;0;0
1990;197;0;0;0;0
1990;198;0;0;0;0
1990;199;0;0;0;0
1990;200;0;0;0;0
1990;201;0;0;0;0
1990;202;0;0;0;0
1990;203;0;0;0;0
1990;204;0;0;0;0
1990;205;0;0;0;0
1991;92;0;0;0;0
1991;93;0;0;0;0
1991;94;0;0;0;0
1991;95;0;0;0;0
1991;96;0;0;0;0
1991;97;0;0;0;0
1991;98;0;0;0;0
1991;99;0;0;0;0
1991;100;0;0;0;0
1991;101;0;0;0;0
1991;102;0;0;0;0
1991;103;0;0;0;0
1991;104;0;0;0;0
1991;105;0;0;0;0
1991;106;0;0;0;0
1991;107;0;0;0;0
1991;108;0;0;0;0
1991;109;0;0;0;0
1991;110;0;0;0;0
1991;111;0;0;0;0
1991;112;0;0;0;0
1991;113;0;2;0;0
1991;114;0;0;0;0
1991;115;0;1;0;0
1991;116;0;0;0;0
1991;117;0;0;0;0
1991;118;0;0;0;0
1991;119;0;1;0;0
1991;120;0;1;0;0
1991;121;0;1;0;0
1991;122;0;2;0;0
1991;123;0;3;0;0
1991;124;0;1;0;0
1991;125;0;5;0;0
1991;126;0;0;0;0
1991;127;0;0;0;0
1991;128;0;3;0;0
1991;129;0;0;0;0
1991;130;0;5;0;0
1991;131;0;5;0;0
1991;132;0;7;0;0
1991;133;0;7;0;0
1991;134;0;2;0;0
1991;135;0;7;0;0
1991;136;0;3;0;0
1991;137;0;1;1;0
1991;138;0;4;0;0
1991;139;0;0;0;0
1991;140;0;2;0;0
1991;141;0;3;2;0
1991;142;0;3;0;0
1991;143;0;4;0;0
1991;144;0;2;0;0
1991;145;0;4;0;0
1991;146;0;1;0;0
1991;147;0;2;0;0
1991;148;0;4;1;0
1991;149;0;1;1;0
1991;150;0;3;0;0
1991;151;0;3;1;0
1991;152;0;3;1;0
1991;153;0;1;0;0
1991;154;0;0;1;0
1991;155;0;1;2;0
1991;156;0;2;1;0
1991;157;0;0;1;0
1991;158;0;0;1;0
1991;159;0;0;1;0
1991;160;0;0;1;0
1991;161;0;0;1;0
1991;162;0;0;3;0
1991;163;0;0;3;0
1991;164;0;0;5;0
1991;165;0;0;3;0
1991;166;0;0;3;0
1991;167;0;0;3;0
1991;168;0;0;2;0
1991;169;0;0;2;0
1991;170;0;0;0;0
1991;171;0;0;0;0
1991;172;0;0;1;0
1991;173;0;0;2;0
1991;174;0;0;0;0
1991;175;0;0;1;0
1991;176;0;0;0;0
1991;177;0;0;1;0
1991;178;0;0;0;0
1991;179;0;0;0;0
1991;180;0;0;2;0
1991;181;0;0;1;0
1991;182;0;0;0;0
1991;183;0;0;0;0
1991;184;0;0;0;0
1991;185;0;0;1;0
1991;186;0;0;1;0
1991;187;0;0;0;0
1991;188;0;0;0;0
1991;189;0;0;0;0
1991;190;0;0;0;0
1991;191;0;0;0;0
1991;192;0;0;0;0
1991;193;0;0;0;0
1991;194;0;0;0;0
1991;195;0;0;0;0
1991;196;0;0;0;0
1991;197;0;0;0;0
1991;198;0;0;0;0
1991;199;0;0;0;0
1991;200;0;0;0;0
1991;201;0;0;0;0
1991;202;0;0;0;0
1991;203;0;0;0;0
1991;204;0;0;0;0
1991;205;0;0;0;0
1992;92;0;0;0;0
1992;93;0;0;0;0
1992;94;0;0;0;0
1992;95;0;0;0;0
1992;96;0;0;0;0
1992;97;0;0;0;0
1992;98;0;1;0;0
1992;99;1;0;0;0
1992;100;0;0;0;0
1992;101;1;0;0;0
1992;102;0;0;0;0
1992;103;1;1;0;0
1992;104;0;0;0;0
1992;105;0;0;0;0
1992;106;0;0;0;0
1992;107;0;0;0;0
1992;108;0;0;0;0
1992;109;1;0;0;0
1992;110;2;0;0;0
1992;111;2;0;0;0
1992;112;2;1;0;0
1992;113;5;1;0;0
1992;114;1;0;0;0
1992;115;5;3;0;0
1992;116;3;1;0;0
1992;117;5;3;0;0
1992;118;7;6;0;0
1992;119;3;1;0;0
1992;120;4;5;0;0
1992;121;8;0;0;0
1992;122;8;2;0;0
1992;123;8;6;0;0
1992;124;5;6;0;0
1992;125;8;3;0;0
1992;126;11;3;0;0
1992;127;12;10;0;0
1992;128;10;10;0;0
1992;129;7;8;0;0
1992;130;9;8;0;0
1992;131;11;7;0;0
1992;132;22;14;0;0
1992;133;8;11;0;0
1992;134;1;3;0;0
1992;135;9;16;0;0
1992;136;15;7;0;0
1992;137;9;13;0;0
1992;138;13;8;0;0
1992;139;12;10;0;0
1992;140;14;2;0;0
1992;141;9;5;0;0
1992;142;7;9;0;0
1992;143;15;7;0;0
1992;144;3;3;0;0
1992;145;8;5;0;0
1992;146;9;4;0;0
1992;147;11;3;0;0
1992;148;4;2;0;0
1992;149;2;3;0;0
1992;150;3;1;0;0
1992;151;3;0;0;0
1992;152;7;6;0;0
1992;153;3;1;0;0
1992;154;4;0;0;0
1992;155;2;2;0;0
1992;156;0;0;0;0
1992;157;3;0;0;0
1992;158;1;1;0;0
1992;159;1;1;0;0
1992;160;1;0;0;0
1992;161;1;0;0;0
1992;162;0;0;1;0
1992;163;2;0;0;0
1992;164;0;0;0;0
1992;165;0;1;0;0
1992;166;0;0;0;0
1992;167;0;0;0;0
1992;168;0;0;0;0
1992;169;1;0;0;0
1992;170;0;0;0;0
1992;171;1;0;0;0
1992;172;0;0;0;0
1992;173;1;0;0;0
1992;174;0;0;0;0
1992;175;0;0;0;0
1992;176;0;0;0;0
1992;177;1;0;0;0
1992;178;0;0;0;0
1992;179;0;0;0;0
1992;180;1;0;1;0
1992;181;1;0;0;0
1992;182;0;0;0;0
1992;183;0;0;0;0
1992;184;0;0;0;0
1992;185;0;0;0;0
1992;186;0;0;0;0
1992;187;0;0;0;0
1992;188;0;0;0;0
1992;189;0;0;0;0
1992;190;0;0;0;0
1992;191;0;0;0;0
1992;192;0;0;0;0
1992;193;0;0;0;0
1992;194;0;0;0;0
1992;195;0;0;0;0
1992;196;0;0;0;0
1992;197;0;0;0;0
1992;198;0;0;0;0
1992;199;0;0;0;0
1992;200;0;0;0;0
1992;201;0;0;0;0
1992;202;0;0;0;0
1992;203;0;0;0;0
1992;204;0;0;0;0
1992;205;0;0;0;0
1993;92;0;0;0;0
1993;93;0;0;0;0
1993;94;0;0;0;0
1993;95;0;0;0;0
1993;96;0;0;0;0
1993;97;0;0;0;0
1993;98;0;0;0;0
1993;99;0;0;0;0
1993;100;0;0;0;0
1993;101;0;0;0;0
1993;102;0;1;0;0
1993;103;0;0;0;0
1993;104;0;0;0;0
1993;105;0;0;0;0
1993;106;0;0;0;0
1993;107;0;1;0;0
1993;108;0;0;0;0
1993;109;0;0;0;0
1993;110;0;0;0;0
1993;111;0;0;0;0
1993;112;0;1;0;0
1993;113;0;0;0;0
1993;114;0;0;0;0
1993;115;0;0;0;0
1993;116;0;0;0;0
1993;117;0;1;0;0
1993;118;0;2;0;0
1993;119;0;0;0;0
1993;120;0;0;0;0
1993;121;0;3;0;0
1993;122;0;5;0;0
1993;123;0;2;0;0
1993;124;0;1;0;0
1993;125;0;3;0;0
1993;126;0;6;0;0
1993;127;0;3;0;0
1993;128;0;3;0;0
1993;129;0;5;0;0
1993;130;0;8;0;0
1993;131;0;6;1;0
1993;132;0;18;0;0
1993;133;0;7;1;0
1993;134;0;5;0;0
1993;135;0;5;0;0
1993;136;0;3;0;0
1993;137;0;5;0;0
1993;138;0;3;0;0
1993;139;0;3;0;0
1993;140;0;8;0;0
1993;141;0;4;0;0
1993;142;0;14;2;0
1993;143;0;2;1;0
1993;144;0;5;0;0
1993;145;0;8;0;0
1993;146;0;4;1;0
1993;147;0;7;2;0
1993;148;0;3;0;0
1993;149;0;3;0;0
1993;150;0;1;0;0
1993;151;0;3;0;0
1993;152;0;3;0;0
1993;153;0;2;3;0
1993;154;0;1;1;0
1993;155;0;1;1;0
1993;156;0;0;0;0
1993;157;0;0;2;0
1993;158;0;0;3;0
1993;159;0;1;0;0
1993;160;0;0;2;0
1993;161;0;0;3;0
1993;162;0;0;5;0
1993;163;0;0;1;0
1993;164;0;0;0;0
1993;165;0;0;0;0
1993;166;0;0;2;0
1993;167;0;0;2;0
1993;168;0;0;0;0
1993;169;0;0;0;0
1993;170;0;0;2;0
1993;171;0;0;0;0
1993;172;0;0;0;0
1993;173;0;0;2;0
1993;174;0;0;0;0
1993;175;0;0;0;0
1993;176;0;0;0;0
1993;177;0;0;0;0
1993;178;0;0;1;0
1993;179;0;0;0;0
1993;180;0;0;0;0
1993;181;0;0;0;0
1993;182;0;0;0;0
1993;183;0;0;0;0
1993;184;0;0;0;0
1993;185;0;0;0;0
1993;186;0;0;0;0
1993;187;0;0;0;0
1993;188;0;0;0;0
1993;189;0;0;0;0
1993;190;0;0;0;0
1993;191;0;0;0;0
1993;192;0;0;0;0
1993;193;0;0;0;0
1993;194;0;0;0;0
1993;195;0;0;0;0
1993;196;0;0;0;0
1993;197;0;0;0;0
1993;198;0;0;0;0
1993;199;0;0;0;0
1993;200;0;0;0;0
1993;201;0;0;0;0
1993;202;0;0;0;0
1993;203;0;0;0;0
1993;204;0;0;0;0
1993;205;0;0;0;0
1994;92;0;0;0;0
1994;93;0;0;0;0
1994;94;0;0;0;0
1994;95;0;0;0;0
1994;96;0;1;0;0
1994;97;0;0;0;0
1994;98;0;0;0;0
1994;99;0;0;0;0
1994;100;0;0;0;0
1994;101;0;0;0;0
1994;102;0;0;0;0
1994;103;0;0;0;0
1994;104;0;0;0;0
1994;105;0;2;0;0
1994;106;0;0;0;0
1994;107;0;0;0;0
1994;108;0;0;0;0
1994;109;0;0;0;0
1994;110;0;2;0;0
1994;111;0;0;0;0
1994;112;0;0;0;0
1994;113;0;2;0;0
1994;114;0;0;0;0
1994;115;0;4;0;0
1994;116;0;4;0;0
1994;117;0;4;0;0
1994;118;0;6;0;0
1994;119;0;1;0;0
1994;120;0;6;0;0
1994;121;0;3;0;0
1994;122;0;5;0;0
1994;123;0;8;0;0
1994;124;0;4;0;0
1994;125;0;14;0;0
1994;126;0;4;0;0
1994;127;0;15;0;0
1994;128;0;18;0;0
1994;129;0;10;0;0
1994;130;0;14;0;0
1994;131;0;10;0;0
1994;132;0;17;0;0
1994;133;0;10;0;0
1994;134;0;14;0;0
1994;135;0;11;0;0
1994;136;0;12;0;0
1994;137;0;11;0;0
1994;138;0;6;0;0
1994;139;0;12;0;0
1994;140;1;6;0;0
