"Parameters","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"p1c[13]","0.52","0.027","0.468","0.502","0.52","0.539","0.574","1.001","20000"
"p1c[14]","0.76","0.027","0.706","0.742","0.761","0.779","0.812","1.001","20000"
"p1c[15]","0.796","0.017","0.761","0.784","0.796","0.807","0.828","1.001","20000"
"p1c[16]","0.785","0.022","0.74","0.77","0.786","0.8","0.827","1.001","20000"
"p1c[17]","0.779","0.027","0.723","0.761","0.78","0.798","0.829","1.002","2500"
"p1c[18]","0.766","0.039","0.684","0.741","0.768","0.793","0.836","1.001","20000"
"p1c[19]","0.694","0.038","0.616","0.668","0.695","0.72","0.766","1.001","20000"
"p1c[20]","0.798","0.022","0.754","0.784","0.799","0.813","0.839","1.001","7300"
"p1c[21]","0.799","0.027","0.743","0.781","0.799","0.817","0.85","1.001","20000"
"p1c[22]","0.769","0.018","0.732","0.757","0.77","0.782","0.804","1.001","20000"
"p1c[23]","0.74","0.027","0.683","0.723","0.741","0.759","0.791","1.001","20000"
"p1c[24]","0.608","0.029","0.551","0.589","0.608","0.628","0.666","1.001","20000"
"p1c[25]","0.764","0.116","0.503","0.692","0.779","0.851","0.949","1.002","3400"
"p1c[26]","0.665","0.097","0.444","0.606","0.676","0.735","0.824","1.003","600"
"p1c[27]","0.766","0.115","0.512","0.695","0.779","0.851","0.954","1.003","1900"
"p1y[1]","0.937","0.029","0.869","0.921","0.942","0.959","0.982","1.001","20000"
"p1y[2]","0.784","0.03","0.723","0.764","0.785","0.804","0.839","1.001","10000"
"p1y[3]","0.983","0.008","0.965","0.978","0.984","0.988","0.994","1.001","12000"
"p1y[4]","0.796","0.021","0.753","0.782","0.797","0.811","0.835","1.001","14000"
"p1y[5]","0.652","0.03","0.591","0.632","0.653","0.673","0.71","1.001","20000"
"p1y[6]","0.881","0.02","0.839","0.868","0.882","0.896","0.918","1.001","20000"
"p1y[7]","0.928","0.015","0.895","0.918","0.929","0.938","0.955","1.001","20000"
"p1y[8]","0.584","0.03","0.524","0.563","0.584","0.604","0.642","1.001","7000"
"p1y[9]","0.975","0.007","0.959","0.971","0.976","0.98","0.987","1.001","20000"
"p1y[10]","0.919","0.013","0.892","0.911","0.92","0.928","0.943","1.001","19000"
"p1y[11]","0.723","0.021","0.68","0.709","0.724","0.738","0.764","1.001","20000"
"p1y[12]","0.678","0.028","0.623","0.66","0.678","0.697","0.731","1.001","19000"
"p1y[13]","0.538","0.026","0.488","0.521","0.538","0.555","0.589","1.001","20000"
"p1y[14]","0.641","0.024","0.593","0.625","0.642","0.658","0.689","1.001","20000"
"p1y[15]","0.845","0.019","0.806","0.833","0.846","0.859","0.881","1.001","20000"
"p1y[16]","0.718","0.023","0.673","0.703","0.719","0.734","0.762","1.001","20000"
"p1y[17]","0.766","0.022","0.721","0.751","0.766","0.781","0.809","1.001","20000"
"p1y[18]","0.769","0.023","0.721","0.754","0.769","0.785","0.813","1.001","5100"
"p1y[19]","0.771","0.031","0.707","0.751","0.772","0.792","0.829","1.001","20000"
"p1y[20]","0.72","0.024","0.672","0.705","0.721","0.737","0.765","1.001","20000"
"p1y[21]","0.718","0.027","0.664","0.7","0.719","0.736","0.768","1.001","20000"
"p1y[22]","0.877","0.018","0.84","0.866","0.878","0.889","0.909","1.001","20000"
"p1y[23]","0.591","0.024","0.543","0.574","0.59","0.607","0.638","1.001","20000"
"p1y[24]","0.75","0.018","0.713","0.738","0.75","0.762","0.785","1.001","20000"
"p1y[25]","0.526","0.025","0.477","0.509","0.526","0.543","0.576","1.001","9700"
"p1y[26]","0.894","0.078","0.69","0.86","0.914","0.949","0.985","1.001","6000"
"p1y[27]","0.515","0.024","0.468","0.499","0.515","0.531","0.562","1.001","20000"
"s1","10.637","3.124","5.546","8.389","10.315","12.51","17.76","1.001","12000"
"s2","3.035","0.842","1.647","2.431","2.948","3.543","4.92","1.001","5500"
"l1","0.096","0.031","0.045","0.074","0.093","0.115","0.168","1.001","12000"
"l2","0.02","0.008","0.006","0.014","0.019","0.025","0.039","1.001","7600"
"shape_lambda","3.149","0.871","1.712","2.524","3.055","3.673","5.082","1.001","16000"
"rate_lambda","0","0","0","0","0","0","0.001","1.001","6000"
"mean_gamma","7700.145","885.83","6136.95","7097","7637","8239","9613","1.001","4400"
"var_gamma","20679610.75","8377894.553","10059499.515","15030000","18860000","24330000","41480249.971","1.001","4200"
"lambda[1]","6297.166","871.737","4839.975","5680.75","6208","6814","8245","1.001","2800"
"lambda[2]","1772.649","248.635","1341.975","1597","1754","1927","2311","1.001","20000"
"lambda[3]","10830.405","327.206","10210","10610","10830","11050","11500","1.001","20000"
"lambda[4]","4829.376","331.229","4225","4598","4813","5043","5525.025","1.002","1600"
"lambda[5]","2083.938","183.629","1748","1957","2076","2203","2467","1.001","8900"
"lambda[6]","3568.553","306.883","3008","3355","3554","3766","4210","1.001","7800"
"lambda[7]","11513.708","697.494","10210","11030","11490","11960","12960","1.001","20000"
"lambda[8]","998.004","105.01","807.597","925.5","992.6","1065","1220","1.001","20000"
"lambda[9]","10542.247","264.346","10030","10360","10540","10720","11070","1.001","20000"
"lambda[10]","10244.94","322.851","9629.975","10020","10240","10460","10890","1.001","20000"
"lambda[11]","10135.278","396.77","9365","9866","10130","10400","10910","1.001","6000"
"lambda[12]","8406.87","434.253","7579","8109","8400","8693","9287.025","1.001","20000"
"lambda[13]","7848.347","430.411","7041","7551","7837","8131","8721","1.001","20000"
"lambda[14]","8861.575","565.129","7802.975","8470","8844","9235","10030","1.001","11000"
"lambda[15]","14613.585","670.579","13330","14160","14600","15060","15970","1.001","8700"
"lambda[16]","9700.319","498.9","8740.975","9363","9689","10030","10700","1.001","9400"
"lambda[17]","8756.951","637.664","7589.975","8317.75","8722","9169","10090.25","1.001","16000"
"lambda[18]","8388.661","791.03","6956.975","7837","8336","8904","10050.25","1.001","6100"
"lambda[19]","9497.341","1084.538","7630","8722","9408","10172.499","11850","1.001","20000"
"lambda[20]","9300.261","538.437","8297","8927","9285","9656","10400","1.001","20000"
"lambda[21]","5985.76","455.247","5153","5673","5965","6277","6930","1.001","20000"
"lambda[22]","11162.821","456.382","10290","10850","11150","11470","12080","1.001","19000"
"lambda[23]","5018.215","351.337","4375","4776","5004.5","5244","5751.025","1.001","20000"
"lambda[24]","6403.918","434.822","5620.975","6104","6380","6679","7345.025","1.001","20000"
"lambda[25]","3738.13","770.891","2770","3238","3584.5","4058","5561","1.002","2700"
"lambda[26]","13040.237","4043.621","7145.975","10170","12360","15120","22830.25","1.005","370"
"lambda[27]","5725.532","1156.179","4182","4955","5513","6240","8491.075","1.003","1400"
"Nesc[1]","6242.988","890.469","4761.975","5617","6151","6771.25","8266.075","1.001","2800"
"Nesc[2]","2025.077","278.586","1546","1827","2001","2194","2636","1.001","20000"
"Nesc[3]","9976.071","273.682","9457","9789","9968","10160","10530","1.001","4100"
"Nesc[4]","4802.507","354.302","4168.975","4552","4780","5029","5560.025","1.002","1400"
"Nesc[5]","2610.659","215.076","2232","2460","2595","2747","3079.025","1.001","7100"
"Nesc[6]","3059.566","249.636","2613","2886","3045","3216","3596","1.001","12000"
"Nesc[7]","11662.687","708.435","10360","11170","11630","12120","13130","1.001","20000"
"Nesc[8]","1257.741","82.433","1110","1200","1252","1309","1436","1.001","7900"
"Nesc[9]","10125.55","209.664","9724","9983","10120","10270","10540","1.001","20000"
"Nesc[10]","7842.002","167.081","7522","7726","7839","7954","8174.025","1.001","20000"
"Nesc[11]","10764.853","252.552","10290","10590","10760","10930","11280","1.001","20000"
"Nesc[12]","7202.488","422.191","6426","6913","7185","7476","8085","1.001","20000"
"Nesc[13]","7563.86","278.272","7035.975","7373","7553.5","7745","8140","1.001","3900"
"Nesc[14]","10478.151","620.196","9341.975","10040","10460","10870","11770","1.001","7300"
"Nesc[15]","13722.243","626.569","12550","13290","13700","14130","15010","1.001","11000"
"Nesc[16]","10570.72","457.867","9729.975","10260","10550","10870","11520","1.001","7500"
"Nesc[17]","8897.231","678.253","7671","8422","8857.5","9331","10340","1.001","20000"
"Nesc[18]","8254.05","810.999","6834.975","7687","8196","8767","9982.025","1.001","4600"
"Nesc[19]","8580.239","1286.005","6415","7650","8467.5","9385","11410","1.001","20000"
"Nesc[20]","10265.109","557.637","9239.975","9874","10240","10630","11430","1.001","9800"
"Nesc[21]","6640.647","510.463","5736","6285","6608","6965","7734","1.001","12000"
"Nesc[22]","9788.916","376.291","9083","9531","9777","10040","10560","1.001","14000"
"Nesc[23]","6276.401","444.281","5468","5970","6250","6563","7207","1.001","20000"
"Nesc[24]","5094.854","491.002","4235","4750","5056","5396.25","6162.05","1.001","20000"
"Nesc[25]","5199.473","276.667","4696","5008","5185","5379","5774.025","1.001","20000"
"Nesc[26]","9981.213","4063.364","3942.95","7094","9355","12090","19690.25","1.005","380"
"Nesc[27]","8275.015","571.569","7230","7879","8243","8645","9470","1.001","3700"
"test[1]","0.183","0.387","0","0","0","0","1","1.001","20000"
"test[2]","0.004","0.064","0","0","0","0","0","1.006","20000"
