"Parameters","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"p1c[25]","0.97","0.04","0.859","0.958","0.988","0.997","0.999","1.007","10000"
"p1c[26]","0.562","0.063","0.427","0.525","0.565","0.6","0.7","1.13","18"
"p1c[27]","0.806","0.025","0.756","0.789","0.806","0.822","0.853","1.009","740"
"p1c[28]","0.79","0.022","0.746","0.775","0.792","0.806","0.829","1.01","270"
"p1c[29]","0.858","0.099","0.608","0.813","0.883","0.933","0.979","1.106","34"
"p1y[1]","0.936","0.033","0.853","0.917","0.942","0.958","0.986","1.14","21"
"p1y[2]","0.794","0.03","0.731","0.774","0.795","0.815","0.849","1.01","170"
"p1y[3]","0.994","0.003","0.985","0.993","0.995","0.997","0.998","1.006","6700"
"p1y[4]","0.802","0.022","0.758","0.787","0.802","0.816","0.841","1.003","1600"
"p1y[5]","0.653","0.03","0.592","0.633","0.653","0.673","0.713","1.003","780"
"p1y[6]","0.89","0.02","0.847","0.877","0.891","0.903","0.925","1.002","2400"
"p1y[7]","0.936","0.015","0.902","0.926","0.936","0.947","0.963","1.092","25"
"p1y[8]","0.582","0.031","0.521","0.561","0.582","0.603","0.641","1.003","640"
"p1y[9]","0.981","0.006","0.967","0.977","0.982","0.986","0.992","1.001","20000"
"p1y[10]","0.925","0.013","0.899","0.916","0.925","0.933","0.948","1.001","20000"
"p1y[11]","0.726","0.021","0.684","0.713","0.727","0.741","0.767","1.003","780"
"p1y[12]","0.677","0.029","0.62","0.657","0.677","0.697","0.735","1.012","170"
"p1y[13]","0.536","0.026","0.485","0.518","0.537","0.554","0.588","1.001","7700"
"p1y[14]","0.643","0.025","0.596","0.626","0.643","0.66","0.691","1.004","450"
"p1y[15]","0.851","0.019","0.813","0.84","0.852","0.864","0.885","1.013","1100"
"p1y[16]","0.72","0.022","0.676","0.705","0.72","0.735","0.763","1.017","97"
"p1y[17]","0.769","0.023","0.723","0.754","0.769","0.784","0.812","1.003","840"
"p1y[18]","0.773","0.024","0.724","0.756","0.773","0.789","0.821","1.003","980"
"p1y[19]","0.78","0.03","0.718","0.76","0.781","0.801","0.833","1.007","350"
"p1y[20]","0.724","0.023","0.676","0.71","0.725","0.74","0.765","1.003","810"
"p1y[21]","0.724","0.028","0.667","0.706","0.725","0.743","0.778","1.006","280"
"p1y[22]","0.883","0.017","0.848","0.872","0.883","0.895","0.917","1.007","250"
"p1y[23]","0.592","0.024","0.544","0.576","0.593","0.609","0.639","1.001","20000"
"p1y[24]","0.751","0.019","0.714","0.739","0.751","0.764","0.789","1.01","170"
"p1y[25]","0.523","0.025","0.473","0.506","0.523","0.541","0.571","1.002","2200"
"p1y[26]","0.981","0.024","0.909","0.974","0.991","0.998","1","1.008","210"
"p1y[27]","0.519","0.024","0.472","0.503","0.519","0.535","0.565","1.001","4500"
"p1y[28]","0.887","0.014","0.858","0.878","0.888","0.898","0.914","1.004","610"
"p1y[29]","0.675","0.022","0.63","0.66","0.675","0.69","0.717","1.008","350"
"s1","7.909","2.486","4.189","6.125","7.54","9.266","13.82","1.003","830"
"s2","2.049","0.638","1.134","1.581","1.943","2.395","3.587","1.011","150"
"l1","0.069","0.025","0.032","0.051","0.065","0.083","0.128","1.003","830"
"l2","0.01","0.006","0.001","0.006","0.009","0.014","0.026","1.009","180"
"shape_lambda","3.15","0.816","1.773","2.566","3.076","3.647","4.982","1.031","56"
"rate_lambda","0","0","0","0","0","0.001","0.001","1.013","130"
"mean_gamma","7238.485","794.76","5854","6691","7183","7728","8964","1.015","110"
"var_gamma","18051171.5","6777516.448","9193949.995","13420000","16710000","21090000","34940000","1.004","560"
"lambda[1]","5907.147","747.044","4659.975","5352.75","5834","6377","7497","1.08","57"
"lambda[2]","1604.283","229.961","1199","1432","1584","1770","2065.025","1.006","350"
"lambda[3]","10848.074","319.076","10230","10630","10840","11070","11460","1.02","87"
"lambda[4]","4765.433","322.511","4160.975","4537","4762","4990","5395.025","1.008","200"
"lambda[5]","2011.416","183.588","1689","1881","1998","2128","2412","1.003","870"
"lambda[6]","3424.606","295.626","2870","3228","3420","3608","4020","1.088","24"
"lambda[7]","11516.543","740.075","10140","11000","11460","11960","13120","1.01","370"
"lambda[8]","919.358","95.995","743.097","852.675","914.85","981","1119","1.001","20000"
"lambda[9]","10550.537","266.451","10060","10360","10540","10730","11100","1.004","1000"
"lambda[10]","10226.831","315.467","9612.975","10010","10230","10430","10860","1.002","2400"
"lambda[11]","10127.642","401.513","9357","9849","10120","10400","10910","1.006","290"
"lambda[12]","8338.382","436.629","7489.975","8040","8338","8624","9206.025","1.005","360"
"lambda[13]","7731.737","426.094","6905","7436","7724","8022","8588.025","1.009","190"
"lambda[14]","8659.561","536.451","7619","8301","8656","9013.25","9734.025","1.005","590"
"lambda[15]","14529.217","646.991","13300","14097.499","14500","14940","15890","1.011","230"
"lambda[16]","9574.404","472.505","8663.975","9257.75","9570","9891","10510.25","1.02","83"
"lambda[17]","8459.833","633.988","7296","8010","8428","8896","9689","1.001","5300"
"lambda[18]","7957.58","711.956","6698","7456","7908","8422","9405","1.006","320"
"lambda[19]","8999.951","909.408","7325","8369","8959","9554","10890","1.078","29"
"lambda[20]","9184.958","511.271","8221.975","8831","9174","9527","10200","1.002","1100"
"lambda[21]","5858.233","447.063","4974","5549","5861","6165","6711","1.002","3200"
"lambda[22]","11100.196","449.217","10210","10800","11100","11390","11990","1.045","40"
"lambda[23]","4901.91","347.735","4271","4659","4885","5128","5623","1.011","150"
"lambda[24]","6248.872","406.811","5478.975","5975","6234","6508","7107","1.04","46"
"lambda[25]","2796.651","223.631","2417","2642","2775","2929","3296","1.008","3700"
"lambda[26]","7347.598","1053.629","5706.975","6745","7283","7661","10870","1.234","11"
"lambda[27]","4248.134","310.637","3676","4031","4236","4455","4876","1.008","210"
"lambda[28]","8228.05","400.625","7470.925","7953","8222","8495","9014.025","1.017","190"
"lambda[29]","4249.256","768.599","3169","3722","4098","4613","6390.025","1.013","140"
"Nesc[1]","5878.795","777.65","4601.975","5310","5777","6369","7552","1.11","29"
"Nesc[2]","1937.945","276.572","1465","1736","1902","2128","2521.025","1.011","190"
"Nesc[3]","9921.326","272.18","9400","9736","9910","10110","10460","1.015","110"
"Nesc[4]","4717.049","340.044","4082","4476","4705.5","4946","5411","1.012","130"
"Nesc[5]","2549.756","212.095","2187","2401","2533","2676","3019.025","1.001","4500"
"Nesc[6]","2978.698","226.394","2566.975","2818","2968","3128","3454","1.021","100"
"Nesc[7]","11573.714","760.574","10190","11050","11500","12060","13230","1.023","84"
"Nesc[8]","1235.985","80.413","1094","1180","1230","1286","1414","1.002","2400"
"Nesc[9]","10115.861","219.918","9703","9964","10110","10260","10570","1.009","850"
"Nesc[10]","7820.047","164.732","7507","7710","7815","7926","8158","1.001","20000"
"Nesc[11]","10741.938","256.849","10260","10560","10730","10910","11270","1.002","2400"
"Nesc[12]","7107.765","420.088","6353","6813","7085","7379","7994","1.004","460"
"Nesc[13]","7534.468","282.777","7007","7339","7528","7719","8105","1.002","1900"
"Nesc[14]","10291.03","586.308","9201","9891","10270","10680","11480","1.011","150"
"Nesc[15]","13575.074","590.292","12510","13150","13550","13970","14790","1.017","97"
"Nesc[16]","10496.419","443.717","9687","10190","10480","10790","11400","1.008","260"
"Nesc[17]","8614.595","654.862","7395","8158","8592","9044.25","9913","1.004","3500"
"Nesc[18]","7932.156","760.402","6635","7368","7858.5","8434","9564","1.001","4900"
"Nesc[19]","7929.441","1053.378","6009.975","7230","7814","8577","10330","1.099","23"
"Nesc[20]","10168.46","556.821","9197","9781","10130","10520","11350","1.002","1200"
"Nesc[21]","6498.076","463.37","5636","6167","6489","6815","7407.025","1.001","12000"
"Nesc[22]","9725.327","377.333","9023.975","9465.75","9710","9972.25","10500","1.019","97"
"Nesc[23]","6146.899","422.146","5390","5844","6132","6432","7009","1.044","40"
"Nesc[24]","4920.813","454.344","4092","4612","4901","5205.25","5901.025","1.057","35"
"Nesc[25]","5095.875","232.056","4668","4939","5089","5241","5587","1.005","340"
"Nesc[26]","4265.398","1099.445","2578.975","3651","4156","4667","7675.075","1.173","13"
"Nesc[27]","6576.791","431.046","5821","6266","6551","6863","7464.025","1.018","92"
"Nesc[28]","7311.028","326.126","6687.975","7087","7300","7531","7971","1.016","100"
"Nesc[29]","5309.257","586.646","4305.975","4876","5257","5713","6564","1.016","380"
"p_male[1,1]","0.44","0.056","0.327","0.403","0.44","0.477","0.551","1.002","20000"
"p_male[1,2]","0.423","0.074","0.285","0.375","0.42","0.467","0.58","1.001","3500"
"p_male[2,1]","0.437","0.051","0.337","0.404","0.437","0.471","0.538","1.002","1300"
"p_male[2,2]","0.462","0.072","0.336","0.413","0.456","0.505","0.624","1.002","1700"
"p_male[3,1]","0.488","0.051","0.393","0.453","0.487","0.521","0.592","1.001","8600"
"p_male[3,2]","0.403","0.066","0.275","0.359","0.402","0.445","0.537","1.001","7500"
"p_male[4,1]","0.407","0.037","0.335","0.382","0.408","0.432","0.48","1.002","1500"
"p_male[4,2]","0.408","0.058","0.296","0.369","0.407","0.446","0.527","1.001","7900"
"p_male[5,1]","0.414","0.049","0.318","0.382","0.414","0.447","0.509","1.002","1400"
"p_male[5,2]","0.371","0.064","0.241","0.329","0.372","0.415","0.497","1.001","20000"
"p_male[6,1]","0.452","0.05","0.356","0.419","0.451","0.486","0.553","1.001","3300"
"p_male[6,2]","0.469","0.075","0.339","0.418","0.463","0.513","0.637","1.002","2000"
"p_male[7,1]","0.421","0.038","0.347","0.396","0.422","0.446","0.496","1.001","20000"
"p_male[7,2]","0.431","0.067","0.307","0.386","0.428","0.472","0.575","1.002","2700"
"p_male[8,1]","0.445","0.052","0.343","0.411","0.445","0.479","0.548","1.001","20000"
"p_male[8,2]","0.364","0.068","0.223","0.321","0.366","0.409","0.49","1.002","1500"
"p_male[9,1]","0.477","0.048","0.384","0.444","0.476","0.508","0.574","1.001","20000"
"p_male[9,2]","0.422","0.066","0.298","0.378","0.419","0.463","0.562","1.001","20000"
"p_male[10,1]","0.5","0.045","0.416","0.469","0.499","0.53","0.593","1.003","630"
"p_male[10,2]","0.43","0.066","0.307","0.387","0.428","0.471","0.567","1.001","7300"
"p_male[11,1]","0.433","0.047","0.342","0.402","0.433","0.464","0.526","1.002","20000"
"p_male[11,2]","0.406","0.065","0.279","0.363","0.405","0.446","0.536","1.003","10000"
"p_male[12,1]","0.415","0.047","0.321","0.383","0.415","0.447","0.509","1.005","370"
"p_male[12,2]","0.417","0.064","0.294","0.374","0.415","0.457","0.548","1.001","16000"
"p_male[13,1]","0.445","0.05","0.348","0.411","0.444","0.478","0.544","1.002","6200"
"p_male[13,2]","0.395","0.062","0.272","0.353","0.394","0.436","0.517","1.001","20000"
"p_male[14,1]","0.446","0.048","0.353","0.414","0.446","0.478","0.543","1.002","1100"
"p_male[14,2]","0.383","0.062","0.261","0.343","0.384","0.424","0.505","1.003","870"
"p_male[15,1]","0.4","0.044","0.313","0.37","0.4","0.43","0.486","1.005","350"
"p_male[15,2]","0.4","0.064","0.276","0.358","0.399","0.441","0.53","1.002","2400"
"p_male[16,1]","0.371","0.049","0.269","0.34","0.373","0.405","0.465","1.002","3600"
"p_male[16,2]","0.405","0.064","0.281","0.363","0.404","0.447","0.536","1.001","16000"
"p_male[17,1]","0.421","0.049","0.322","0.388","0.421","0.454","0.516","1.004","860"
"p_male[17,2]","0.426","0.065","0.305","0.383","0.424","0.467","0.564","1.002","2100"
"p_male[18,1]","0.442","0.041","0.361","0.414","0.442","0.47","0.522","1.001","13000"
"p_male[18,2]","0.4","0.064","0.275","0.358","0.4","0.441","0.529","1.001","9600"
"p_male[19,1]","0.457","0.053","0.357","0.421","0.456","0.491","0.566","1.003","780"
"p_male[19,2]","0.404","0.067","0.273","0.361","0.402","0.445","0.544","1.001","17000"
"p_male[20,1]","0.441","0.044","0.356","0.411","0.441","0.471","0.526","1.001","9100"
"p_male[20,2]","0.369","0.063","0.243","0.327","0.369","0.411","0.492","1.001","20000"
"p_male[21,1]","0.437","0.051","0.339","0.403","0.437","0.47","0.539","1.001","3400"
"p_male[21,2]","0.409","0.064","0.286","0.366","0.407","0.45","0.539","1.001","20000"
"p_male[22,1]","0.453","0.05","0.354","0.421","0.453","0.486","0.552","1.002","1500"
"p_male[22,2]","0.381","0.062","0.257","0.34","0.381","0.421","0.501","1.002","1900"
"p_male[23,1]","0.488","0.05","0.396","0.454","0.486","0.52","0.59","1.001","9100"
"p_male[23,2]","0.453","0.072","0.324","0.406","0.448","0.496","0.61","1.005","420"
"p_male[24,1]","0.49","0.036","0.42","0.466","0.49","0.514","0.561","1.002","1300"
"p_male[24,2]","0.417","0.05","0.321","0.383","0.417","0.45","0.519","1.002","1300"
"p_male[25,1]","0.512","0.037","0.441","0.487","0.511","0.536","0.586","1.003","850"
"p_male[25,2]","0.447","0.036","0.378","0.422","0.447","0.472","0.521","1.001","5600"
"p_male[26,1]","0.445","0.059","0.329","0.407","0.444","0.482","0.564","1.001","7500"
"p_male[26,2]","0.411","0.072","0.271","0.364","0.409","0.455","0.56","1.001","20000"
"p_male[27,1]","0.412","0.038","0.338","0.386","0.412","0.437","0.485","1.002","2200"
"p_male[27,2]","0.41","0.037","0.338","0.385","0.41","0.435","0.484","1.001","7400"
"p_male[28,1]","0.432","0.032","0.369","0.411","0.432","0.454","0.495","1.002","1600"
"p_male[28,2]","0.291","0.055","0.179","0.254","0.293","0.329","0.394","1.004","550"
"p_male[29,1]","0.452","0.059","0.339","0.414","0.452","0.49","0.572","1.002","2600"
"p_male[29,2]","0.412","0.073","0.274","0.364","0.409","0.455","0.567","1.005","1100"
"p_smp[1,1]","0.001","0.001","0","0.001","0.001","0.002","0.003","1.003","690"
"p_smp[1,2]","0.013","0.007","0.004","0.008","0.012","0.016","0.029","1.004","440"
"p_smp[2,1]","0.017","0.004","0.01","0.014","0.017","0.02","0.026","1.002","1200"
"p_smp[2,2]","0.305","0.201","0.058","0.148","0.251","0.418","0.8","1.001","20000"
"p_smp[3,1]","0.003","0.001","0.002","0.003","0.003","0.003","0.004","1.001","6800"
"p_smp[3,2]","0.203","0.131","0.049","0.112","0.17","0.256","0.561","1.001","3200"
"p_smp[4,1]","0.029","0.004","0.023","0.026","0.029","0.031","0.037","1.003","760"
"p_smp[4,2]","0.026","0.006","0.016","0.021","0.025","0.029","0.039","1.002","1500"
"p_smp[5,1]","0.026","0.005","0.017","0.022","0.026","0.03","0.038","1.002","1600"
"p_smp[5,2]","0.022","0.006","0.012","0.018","0.021","0.025","0.035","1.001","20000"
"p_smp[6,1]","0.011","0.002","0.007","0.009","0.01","0.012","0.015","1.012","140"
"p_smp[6,2]","0.027","0.01","0.012","0.02","0.026","0.033","0.051","1.004","570"
"p_smp[7,1]","0.009","0.001","0.007","0.008","0.009","0.01","0.012","1.001","20000"
"p_smp[7,2]","0.019","0.007","0.008","0.014","0.017","0.022","0.036","1.03","58"
"p_smp[8,1]","0.042","0.01","0.024","0.034","0.04","0.048","0.065","1.001","18000"
"p_smp[8,2]","0.029","0.009","0.014","0.022","0.028","0.034","0.05","1.001","20000"
"p_smp[9,1]","0.004","0.001","0.003","0.003","0.004","0.004","0.005","1.001","3300"
"p_smp[9,2]","0.067","0.032","0.026","0.045","0.06","0.081","0.15","1.001","20000"
"p_smp[10,1]","0.007","0.001","0.005","0.006","0.007","0.007","0.008","1.001","20000"
"p_smp[10,2]","0.017","0.006","0.009","0.013","0.017","0.021","0.03","1.001","20000"
"p_smp[11,1]","0.006","0.001","0.004","0.005","0.006","0.006","0.008","1.002","2300"
"p_smp[11,2]","0.004","0.001","0.002","0.003","0.004","0.005","0.007","1.001","20000"
"p_smp[12,1]","0.006","0.001","0.004","0.006","0.006","0.007","0.009","1.005","350"
"p_smp[12,2]","0.006","0.002","0.003","0.005","0.005","0.007","0.009","1.001","8400"
"p_smp[13,1]","0.008","0.002","0.005","0.006","0.007","0.008","0.011","1.001","3600"
"p_smp[13,2]","0.004","0.001","0.003","0.004","0.004","0.005","0.007","1.002","1500"
"p_smp[14,1]","0.006","0.001","0.004","0.005","0.006","0.007","0.009","1.001","9700"
"p_smp[14,2]","0.006","0.001","0.003","0.005","0.006","0.007","0.009","1.002","1400"
"p_smp[15,1]","0.004","0.001","0.003","0.004","0.004","0.005","0.005","1.002","1100"
"p_smp[15,2]","0.006","0.002","0.003","0.005","0.006","0.007","0.01","1.001","20000"
"p_smp[16,1]","0.006","0.001","0.004","0.005","0.006","0.006","0.008","1.006","310"
"p_smp[16,2]","0.005","0.001","0.002","0.004","0.004","0.005","0.008","1.001","19000"
"p_smp[17,1]","0.005","0.001","0.003","0.004","0.005","0.006","0.007","1.001","20000"
"p_smp[17,2]","0.007","0.002","0.004","0.006","0.007","0.008","0.012","1.002","2600"
"p_smp[18,1]","0.011","0.002","0.008","0.01","0.011","0.013","0.015","1.002","1700"
"p_smp[18,2]","0.007","0.002","0.004","0.006","0.007","0.009","0.012","1.002","1400"
"p_smp[19,1]","0.004","0.001","0.002","0.003","0.004","0.004","0.006","1.014","120"
"p_smp[19,2]","0.005","0.002","0.002","0.004","0.005","0.006","0.009","1.003","790"
"p_smp[20,1]","0.008","0.001","0.006","0.007","0.008","0.009","0.011","1.001","20000"
"p_smp[20,2]","0.006","0.002","0.004","0.005","0.006","0.007","0.01","1.001","5800"
"p_smp[21,1]","0.006","0.001","0.004","0.005","0.006","0.006","0.009","1.001","3300"
"p_smp[21,2]","0.009","0.002","0.005","0.007","0.009","0.01","0.014","1.002","2300"
"p_smp[22,1]","0.003","0.001","0.002","0.003","0.003","0.003","0.004","1.004","580"
"p_smp[22,2]","0.015","0.004","0.008","0.012","0.014","0.017","0.024","1.002","2700"
"p_smp[23,1]","0.012","0.002","0.008","0.011","0.012","0.014","0.018","1.002","1200"
"p_smp[23,2]","0.006","0.002","0.003","0.005","0.006","0.007","0.01","1.001","3800"
"p_smp[24,1]","0.026","0.003","0.02","0.024","0.026","0.028","0.032","1.018","95"
"p_smp[24,2]","0.033","0.005","0.023","0.029","0.033","0.037","0.045","1.001","4000"
"p_smp[25,1]","0.086","0.012","0.064","0.077","0.085","0.093","0.112","1.004","20000"
"p_smp[25,2]","0.108","0.011","0.088","0.101","0.108","0.116","0.13","1.001","10000"
"p_smp[26,1]","0.001","0","0","0","0.001","0.001","0.001","1.009","180"
"p_smp[26,2]","0.149","0.194","0.004","0.017","0.058","0.207","0.703","1.011","170"
"p_smp[27,1]","0.046","0.007","0.035","0.041","0.046","0.05","0.061","1.002","1400"
"p_smp[27,2]","0.062","0.007","0.05","0.057","0.062","0.066","0.076","1.005","340"
"p_smp[28,1]","0.024","0.002","0.02","0.023","0.024","0.026","0.029","1.003","710"
"p_smp[28,2]","0.057","0.011","0.039","0.049","0.056","0.064","0.081","1.001","10000"
"p_smp[29,1]","0.003","0.001","0.001","0.002","0.002","0.003","0.005","1.002","1900"
"p_smp[29,2]","0.003","0.002","0.001","0.002","0.003","0.004","0.007","1.003","670"
"ll[1]","0.375","0.142","0.146","0.267","0.359","0.471","0.682","1.008","260"
"ll[2]","0.472","0.176","0.185","0.338","0.453","0.591","0.844","1.006","310"
"ll[3]","0.258","0.135","0.064","0.151","0.232","0.347","0.563","1.007","260"
"ll[4]","0.381","0.198","0.096","0.223","0.344","0.515","0.823","1.007","240"
"test[1]","0.15","0.357","0","0","0","0","1","1.001","7100"
"test[2]","0.001","0.033","0","0","0","0","0","1.001","20000"
