"mean";"sd";"2.5%";"25%";"50%";"75%";"97.5%"
"epsilon_MP[14,2]";0.23623136392;0.736686738521295;-1.1371;-0.2726;0.20935;0.73275;1.74015
"epsilon_MP[15,1]";-0.03330983138;0.718865625180807;-1.375;-0.5075;-0.05464;0.4244;1.416025
"epsilon_MP[15,2]";-0.973579791508;0.725236041573677;-2.418;-1.468;-0.9628;-0.495325;0.470205
"epsilon_MP[16,1]";0.26686296214;0.772228508768204;-1.1663;-0.265625;0.2499;0.755975;1.86605
"epsilon_MP[16,2]";-0.065859078106;0.734222901860241;-1.555025;-0.5608;-0.063425;0.4447;1.35405
"epsilon_MP[17,1]";-0.15551374934;0.5660151212354;-1.29505;-0.53435;-0.14165;0.23115;0.92551
"epsilon_MP[17,2]";0.59794479722;0.812140014957259;-0.938655;0.0208625;0.61775;1.151;2.199075
"epsilon_MP[18,1]";1.09388487596;0.738494074622427;-0.34427;0.588275;1.096;1.59125;2.57205
"epsilon_MP[18,2]";0.9662557818;0.761880514225532;-0.5667025;0.4588;0.961;1.484;2.425025
"epsilon_MP[19,1]";-0.25830179042;0.746577448505609;-1.765025;-0.720775;-0.2454;0.231075;1.201025
"epsilon_MP[19,2]";0.067325958454;0.740852188228765;-1.364075;-0.434225;0.0631;0.579225;1.532025
"epsilon_MP[20,1]";-0.15175403472;0.54575252834807;-1.205025;-0.5102;-0.1676;0.190525;0.943407499999997
"epsilon_MP[20,2]";0.167685701526;0.760618136409716;-1.409075;-0.3275;0.1698;0.67035;1.666025
"epsilon_MP[21,1]";-0.56121053724;0.521228213010262;-1.55505;-0.907425;-0.56545;-0.2242;0.456109999999998
"epsilon_MP[21,2]";1.17328057798;0.705776212612113;-0.14587;0.6935;1.14;1.626;2.60815
"epsilon_MP[22,1]";-0.498744621682;0.551310224398233;-1.652175;-0.848675;-0.4723;-0.123325;0.512105
"epsilon_MP[22,2]";-0.41521415546;0.682470537236037;-1.703025;-0.88005;-0.4185;0.0287775;0.9645075
"epsilon_MP[23,1]";-0.75079371044;0.513576488581705;-1.771025;-1.093;-0.7419;-0.40395;0.2732075
"epsilon_MP[23,2]";0.29144184224;0.803457095765056;-1.250025;-0.272425;0.2781;0.850925;1.882025
"pi_oF[1]";0.79259334;0.159902838440075;0.475;0.6678;0.8123;0.936624830920325;0.9991
"pi_oF[2]";0.80878624;0.161245251107942;0.4336;0.6882;0.845948579997626;0.9504;0.9999
"pi_oF[3]";0.73232578;0.17065182364796;0.425977476794303;0.5954;0.7317;0.8896;0.9935
"pi_oF[4]";0.8026348;0.157236789100164;0.4854;0.690824835706933;0.8273;0.9389;0.998102499877901
"pi_oF[5]";0.90695238;0.0802497645309758;0.7104;0.8644;0.922;0.972249996143232;1
"pi_oF[6]";0.78313626;0.183798397309071;0.3542;0.6486;0.8335;0.940624999003358;0.9997
"pi_oF[7]";0.91406716;0.0822563769919729;0.6794;0.8744;0.936;0.9789;0.9999
"pi_oF[8]";0.81966564;0.16229175512683;0.4515;0.7225;0.8754;0.9549;0.9998
"pi_oF[9]";0.511064436;0.244403503775649;0.1786;0.3216;0.4416;0.6838;0.9912
"piF_1SW[1,1]";0.0440894158;0.0168713134854716;0.0193064875701018;0.03243;0.04178;0.0526424998219232;0.0824049940931743
"piF_1SW[1,2]";0.067540538;0.0248213893326751;0.03148;0.04927;0.06325;0.08284;0.1261
"piF_1SW[2,1]";0.095843714;0.0275541120416588;0.06237;0.07831;0.09142;0.1035;0.1818
"piF_1SW[2,2]";0.061444258;0.0204066554958705;0.0315;0.04672;0.05767;0.07289;0.1125
"piF_1SW[3,1]";0.070379412;0.0205934437595909;0.03947;0.05583;0.06642;0.080382466317705;0.1211
"piF_1SW[3,2]";0.07323225;0.0241881740474607;0.0348969949599346;0.05611;0.07059;0.0880249893536473;0.1287
"piF_1SW[4,1]";0.068046754;0.0209020543243596;0.0388344847558204;0.05314;0.06458;0.0784;0.123107491103831
"piF_1SW[4,2]";0.076609994;0.0266152577092267;0.034517997736987;0.05705;0.07231;0.09194;0.1359
"piF_1SW[5,1]";0.117284318;0.0185679108107846;0.08664;0.1048;0.1153;0.1281;0.16111746303633
"piF_1SW[5,2]";0.065064852;0.0231603190438677;0.02918;0.04763;0.0612;0.0795774989398461;0.1179
"piF_1SW[6,1]";0.110106114;0.0392104142431067;0.05994;0.08296;0.100849987605354;0.1269;0.212
"piF_1SW[6,2]";0.074110421;0.0287436879952395;0.03229;0.0535;0.07014;0.0890499983158052;0.141404996555541
"piF_1SW[7,1]";0.113095858;0.0273434239353878;0.06857;0.09443;0.1098;0.1299;0.1787
"piF_1SW[7,2]";0.133282436;0.0378353258815464;0.0712139901212962;0.105949964583654;0.1307;0.1544;0.2178
"piF_1SW[8,1]";0.075185692;0.0253445336030839;0.0409852392335695;0.0568;0.0704699886476506;0.08839;0.14
