"Parameters","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"d_Sc_pred[6,3]","3.2","1.228","1.384","2.319","3.006","3.868","6.121","1.001","40000"
"d_Sc_pred[6,4]","3.384","1.182","1.615","2.548","3.204","4.019","6.202","1.001","40000"
"d_Sc_pred[6,5]","5.116","1.704","2.522","3.899","4.871","6.058","9.075","1.001","40000"
"d_Sc_pred[6,6]","2.877","1.126","1.223","2.067","2.699","3.48","5.574","1.001","39000"
"d_Sc_pred[6,7]","5.126","2.142","2.088","3.607","4.75","6.213","10.35","1.001","40000"
"d_Sc_pred[6,8]","13.727","3.955","7.299","10.92","13.29","16.03","22.67","1.001","40000"
"d_Sc_pred[6,9]","2.182","0.872","0.897","1.555","2.039","2.664","4.254","1.001","11000"
"d_Sc_pred[6,10]","9.875","2.727","5.467","7.949","9.568","11.44","16.1","1.001","40000"
"d_Sc_pred[6,11]","12.009","4.111","5.909","9.106","11.37","14.19","21.62","1.001","40000"
"d_Sc_pred[6,12]","6.715","2.152","3.39","5.186","6.423","7.907","11.7","1.001","40000"
"d_Sc_pred[6,13]","11.565","3.425","6.164","9.151","11.13","13.46","19.55","1.001","40000"
"d_Sc_pred[6,14]","8.14","2.338","4.4","6.485","7.862","9.466","13.48","1.001","40000"
"d_Sc_pred[6,15]","15.161","4.458","8.034","12","14.65","17.68","25.33","1.001","40000"
"d_Sc_pred[6,16]","24.671","6.249","14.11","20.3","24.09","28.38","38.64","1.001","40000"
"d_Sc_pred[6,17]","14.664","3.899","8.29","11.89","14.24","16.97","23.46","1.001","40000"
"d_Sc_pred[6,18]","10.64","2.929","5.901","8.576","10.3","12.33","17.31","1.001","40000"
"d_Sc_pred[6,19]","29.985","6.959","18.32","25.13","29.31","34.1","45.55","1.001","40000"
"d_Sc_pred[6,20]","20.704","5.956","11.08","16.51","20.01","24.14","34.42","1.001","40000"
"d_Sc_pred[6,21]","14.714","3.819","8.412","12.03","14.32","16.94","23.32","1.001","40000"
"d_Sc_pred[6,22]","12.911","3.553","7.169","10.39","12.5","14.96","21.06","1.001","37000"
"d_Sc_pred[6,23]","21.036","5.965","11.59","16.81","20.31","24.4","34.87","1.001","40000"
"d_Sc_pred[6,24]","8.043","2.345","4.331","6.388","7.752","9.38","13.46","1.001","40000"
"d_Sc_pred[6,25]","13.84","3.821","7.622","11.14","13.41","16.07","22.53","1.001","40000"
"d_Sc_pred[6,26]","6.758","2.125","3.447","5.241","6.476","7.946","11.75","1.001","10000"
"d_Sc_pred[6,27]","37.25","9.882","21.2","30.34","36.13","43","59.74","1.001","40000"
"d_Sc_pred[6,28]","6.667","2.169","3.286","5.115","6.383","7.889","11.71","1.001","40000"
"d_Sc_pred[6,29]","20.79","5.954","11.21","16.56","20.09","24.18","34.45","1.001","40000"
"d_Sc_pred[6,30]","17.658","4.798","9.692","14.3","17.16","20.47","28.49","1.001","40000"
"d_Sc_pred[7,1]","2.826","1.186","1.128","1.982","2.623","3.448","5.71","1.001","40000"
"d_Sc_pred[7,2]","3.891","1.604","1.589","2.747","3.613","4.739","7.743","1.001","40000"
"d_Sc_pred[7,3]","1.924","0.803","0.76","1.35","1.79","2.352","3.848","1.001","40000"
"d_Sc_pred[7,4]","3.662","1.237","1.769","2.785","3.488","4.339","6.586","1.001","40000"
"d_Sc_pred[7,5]","2.194","0.841","0.97","1.593","2.06","2.635","4.217","1.001","40000"
"d_Sc_pred[7,6]","1.933","0.808","0.767","1.353","1.795","2.361","3.881","1.001","23000"
"d_Sc_pred[7,7]","3.062","1.362","1.16","2.096","2.814","3.761","6.401","1.001","12000"
"d_Sc_pred[7,8]","6.586","2.172","3.19","5.029","6.304","7.824","11.58","1.001","18000"
"d_Sc_pred[7,9]","1.188","0.512","0.461","0.821","1.099","1.457","2.423","1.001","40000"
"d_Sc_pred[7,10]","7.412","2.206","3.863","5.845","7.158","8.681","12.49","1.001","40000"
"d_Sc_pred[7,11]","6.56","2.356","3.081","4.888","6.189","7.81","12.13","1.001","40000"
"d_Sc_pred[7,12]","9.41","2.83","4.806","7.387","9.089","11.07","15.84","1.001","20000"
"d_Sc_pred[7,13]","9.677","2.983","4.95","7.553","9.296","11.39","16.5","1.001","40000"
"d_Sc_pred[7,14]","6.169","1.903","3.157","4.821","5.927","7.264","10.55","1.001","40000"
"d_Sc_pred[7,15]","10.574","3.346","5.258","8.172","10.15","12.51","18.19","1.001","40000"
"d_Sc_pred[7,16]","12.042","3.49","6.225","9.57","11.68","14.12","19.88","1.001","40000"
"d_Sc_pred[7,17]","7.734","2.295","4.025","6.119","7.462","9.062","12.97","1.001","40000"
"d_Sc_pred[7,18]","6.945","2.096","3.621","5.461","6.68","8.124","11.81","1.001","40000"
"d_Sc_pred[7,19]","12.214","3.265","6.847","9.92","11.86","14.11","19.63","1.001","40000"
"d_Sc_pred[7,20]","13.66","4.327","6.735","10.61","13.1","16.13","23.65","1.001","40000"
"d_Sc_pred[7,21]","9.09","2.619","4.854","7.24","8.791","10.59","15.03","1.001","10000"
"d_Sc_pred[7,22]","5.985","1.932","2.975","4.607","5.731","7.077","10.48","1.001","40000"
"d_Sc_pred[7,23]","19.654","5.711","10.4","15.61","19.02","22.93","32.54","1.001","40000"
"d_Sc_pred[7,24]","8.639","2.527","4.499","6.866","8.352","10.11","14.41","1.001","25000"
"d_Sc_pred[7,25]","11.127","3.286","5.721","8.823","10.77","13.05","18.6","1.001","40000"
"d_Sc_pred[7,26]","4.88","1.664","2.319","3.685","4.648","5.815","8.736","1.001","40000"
"d_Sc_pred[7,27]","14.031","4.324","7.324","10.95","13.46","16.47","24.08","1.001","40000"
"d_Sc_pred[7,28]","4.355","1.563","1.98","3.242","4.118","5.203","8.027","1.001","40000"
"d_Sc_pred[7,29]","8.015","2.701","3.881","6.074","7.643","9.511","14.3","1.001","40000"
"d_Sc_pred[7,30]","8.432","2.604","4.267","6.579","8.117","9.952","14.38","1.001","40000"
"d_Sc_pred[8,1]","2.806","1.187","1.105","1.963","2.603","3.428","5.634","1.001","40000"
"d_Sc_pred[8,2]","4.909","1.945","2.093","3.53","4.574","5.935","9.542","1.001","40000"
"d_Sc_pred[8,3]","2.118","0.88","0.834","1.486","1.98","2.59","4.18","1.001","40000"
"d_Sc_pred[8,4]","3.162","1.108","1.474","2.369","3.002","3.776","5.782","1.001","40000"
"d_Sc_pred[8,5]","2.24","0.859","0.983","1.628","2.101","2.691","4.32","1.001","40000"
"d_Sc_pred[8,6]","2.291","0.929","0.934","1.632","2.137","2.784","4.526","1.001","40000"
"d_Sc_pred[8,7]","2.804","1.261","1.042","1.905","2.573","3.437","5.898","1.001","40000"
"d_Sc_pred[8,8]","5.297","1.824","2.511","4.003","5.035","6.284","9.6","1.001","40000"
"d_Sc_pred[8,9]","1.214","0.52","0.474","0.843","1.12","1.483","2.475","1.001","40000"
"d_Sc_pred[8,10]","7.241","2.122","3.83","5.723","7.011","8.481","12.05","1.001","40000"
"d_Sc_pred[8,11]","7.582","2.674","3.633","5.691","7.164","8.973","13.88","1.001","40000"
"d_Sc_pred[8,12]","9.964","2.93","5.251","7.888","9.633","11.64","16.64","1.001","40000"
"d_Sc_pred[8,13]","12.608","3.723","6.659","9.986","12.14","14.74","21.19","1.001","40000"
"d_Sc_pred[8,14]","5.044","1.591","2.569","3.916","4.833","5.94","8.747","1.001","40000"
"d_Sc_pred[8,15]","9.666","3.035","4.864","7.501","9.286","11.39","16.69","1.001","40000"
"d_Sc_pred[8,16]","14.576","4.055","7.752","11.69","14.21","17","23.57","1.001","23000"
"d_Sc_pred[8,17]","7.762","2.245","4.146","6.176","7.503","9.054","12.92","1.001","40000"
"d_Sc_pred[8,18]","9.113","2.582","4.896","7.283","8.83","10.63","14.93","1.001","40000"
"d_Sc_pred[8,19]","15.627","3.965","8.95","12.83","15.25","17.99","24.47","1.001","37000"
"d_Sc_pred[8,20]","10.824","3.481","5.365","8.343","10.36","12.8","18.85","1.001","40000"
"d_Sc_pred[8,21]","11.499","3.121","6.351","9.273","11.17","13.36","18.52","1.001","40000"
"d_Sc_pred[8,22]","8.658","2.566","4.566","6.826","8.342","10.15","14.57","1.001","40000"
"d_Sc_pred[8,23]","19.796","5.686","10.64","15.77","19.13","23.04","32.9","1.001","18000"
"d_Sc_pred[8,24]","9.819","2.787","5.248","7.84","9.506","11.47","16.07","1.001","40000"
"d_Sc_pred[8,25]","15.083","4.181","8.057","12.13","14.71","17.57","24.38","1.001","40000"
"d_Sc_pred[8,26]","6.796","2.181","3.336","5.227","6.535","8.061","11.77","1.001","40000"
"d_Sc_pred[8,27]","31.938","8.637","17.72","25.89","31.03","36.97","51.62","1.001","40000"
"d_Sc_pred[8,28]","5.123","1.775","2.4","3.849","4.877","6.106","9.299","1.001","24000"
"d_Sc_pred[8,29]","12.491","3.875","6.364","9.739","12","14.71","21.4","1.001","40000"
"d_Sc_pred[8,30]","17.523","4.895","9.2","14.05","17.09","20.5","28.3","1.001","40000"
"d_Sc_pred[9,1]","4.745","1.836","2.048","3.432","4.463","5.723","9.16","1.001","40000"
"d_Sc_pred[9,2]","9.194","3.228","4.277","6.884","8.736","10.99","16.81","1.001","40000"
"d_Sc_pred[9,3]","2.455","0.996","0.996","1.749","2.29","2.991","4.852","1.001","40000"
"d_Sc_pred[9,4]","6.409","1.917","3.348","5.057","6.178","7.5","10.78","1.001","40000"
"d_Sc_pred[9,5]","2.417","0.913","1.078","1.77","2.272","2.902","4.593","1.001","18000"
"d_Sc_pred[9,6]","4.41","1.747","1.808","3.147","4.143","5.384","8.522","1.001","40000"
"d_Sc_pred[9,7]","4.846","2.049","1.928","3.388","4.495","5.899","9.834","1.001","9700"
"d_Sc_pred[9,8]","10.521","3.132","5.446","8.316","10.17","12.31","17.67","1.001","40000"
"d_Sc_pred[9,9]","2.802","1.194","1.049","1.933","2.606","3.461","5.633","1.001","40000"
"d_Sc_pred[9,10]","14.061","3.636","7.915","11.52","13.72","16.24","22.1","1.001","40000"
"d_Sc_pred[9,11]","8.577","2.946","4.148","6.491","8.148","10.17","15.43","1.001","40000"
"d_Sc_pred[9,12]","11.649","3.274","6.296","9.331","11.3","13.55","19.06","1.001","40000"
"d_Sc_pred[9,13]","7.015","2.149","3.662","5.501","6.729","8.224","11.99","1.001","40000"
"d_Sc_pred[9,14]","7.931","2.282","4.234","6.319","7.684","9.246","13.18","1.001","40000"
"d_Sc_pred[9,15]","12.832","3.789","6.731","10.14","12.4","15.02","21.46","1.001","40000"
"d_Sc_pred[9,16]","17.54","4.624","9.638","14.3","17.15","20.33","27.79","1.001","40000"
"d_Sc_pred[9,17]","9.953","2.722","5.5","8.017","9.651","11.57","16.11","1.001","40000"
"d_Sc_pred[9,18]","9.591","2.633","5.282","7.717","9.301","11.12","15.53","1.001","40000"
"d_Sc_pred[9,19]","16.214","3.98","9.494","13.41","15.84","18.56","25.08","1.001","40000"
"d_Sc_pred[9,20]","13.215","4.04","6.822","10.34","12.705","15.49","22.59","1.001","40000"
"d_Sc_pred[9,21]","16.175","4.083","9.266","13.29","15.79","18.63","25.32","1.001","40000"
"d_Sc_pred[9,22]","10.481","2.952","5.698","8.387","10.15","12.18","17.27","1.001","40000"
"d_Sc_pred[9,23]","19.55","5.444","10.79","15.68","18.92","22.702","31.97","1.001","31000"
"d_Sc_pred[9,24]","7.909","2.264","4.267","6.294","7.643","9.234","13.07","1.001","40000"
"d_Sc_pred[9,25]","12.949","3.57","7.056","10.42","12.59","15.04","20.97","1.001","40000"
"d_Sc_pred[9,26]","5.429","1.779","2.677","4.155","5.193","6.432","9.534","1.001","8700"
"d_Sc_pred[9,27]","25.973","7.025","14.43","20.96","25.19","30.06","41.82","1.001","40000"
"d_Sc_pred[9,28]","11.823","3.677","5.736","9.201","11.44","14.01","20.15","1.001","40000"
"d_Sc_pred[9,29]","10.256","3.252","5.229","7.925","9.818","12.1","17.83","1.001","40000"
"d_Sc_pred[9,30]","13.58","3.797","7.28","10.87","13.19","15.86","22.06","1.001","40000"
"d_Sc_pred[10,1]","3.332","1.361","1.35","2.361","3.107","4.057","6.629","1.001","40000"
"d_Sc_pred[10,2]","6.618","2.471","2.921","4.854","6.231","7.961","12.46","1.001","40000"
"d_Sc_pred[10,3]","3.016","1.156","1.319","2.187","2.833","3.64","5.793","1.001","24000"
"d_Sc_pred[10,4]","8.951","2.609","4.65","7.111","8.668","10.49","14.84","1.001","40000"
"d_Sc_pred[10,5]","6.475","2.143","3.111","4.955","6.196","7.695","11.4","1.001","40000"
"d_Sc_pred[10,6]","2.466","0.99","1.026","1.758","2.301","2.986","4.846","1.001","16000"
"d_Sc_pred[10,7]","5.86","2.491","2.246","4.073","5.44","7.173","11.9","1.001","40000"
"d_Sc_pred[10,8]","11.213","3.399","5.69","8.797","10.85","13.19","18.94","1.001","40000"
"d_Sc_pred[10,9]","1.541","0.644","0.612","1.079","1.43","1.878","3.114","1.001","17000"
"d_Sc_pred[10,10]","9.526","2.654","5.184","7.641","9.248","11.09","15.52","1.001","40000"
"d_Sc_pred[10,11]","6.777","2.395","3.214","5.091","6.396","8.039","12.44","1.001","40000"
"d_Sc_pred[10,12]","8.636","2.591","4.49","6.795","8.323","10.13","14.51","1.001","40000"
"d_Sc_pred[10,13]","10.348","3.076","5.468","8.17","9.963","12.09","17.41","1.001","40000"
"d_Sc_pred[10,14]","6.388","1.922","3.329","5.027","6.149","7.478","10.84","1.001","40000"
"d_Sc_pred[10,15]","5.87","2.04","2.762","4.409","5.569","7.013","10.67","1.001","22000"
"d_Sc_pred[10,16]","8.301","2.46","4.337","6.556","8.015","9.731","13.87","1.001","40000"
"d_Sc_pred[10,17]","6.913","2.025","3.69","5.469","6.677","8.075","11.54","1.001","40000"
"d_Sc_pred[10,18]","7.332","2.134","3.913","5.82","7.08","8.576","12.2","1.001","40000"
"d_Sc_pred[10,19]","7.66","2.246","4.087","6.078","7.383","8.939","12.81","1.001","40000"
"d_Sc_pred[10,20]","14.895","4.54","7.647","11.67","14.35","17.51","25.32","1.001","40000"
"d_Sc_pred[10,21]","9.928","2.749","5.447","7.983","9.622","11.53","16.13","1.001","40000"
"d_Sc_pred[10,22]","7.57","2.306","3.939","5.923","7.284","8.874","12.93","1.001","40000"
"d_Sc_pred[10,23]","24.779","6.801","13.65","20.01","24.06","28.72","40.31","1.001","40000"
"d_Sc_pred[10,24]","7.556","2.209","3.972","5.982","7.3","8.856","12.59","1.001","26000"
"d_Sc_pred[10,25]","14.464","3.975","7.772","11.65","14.08","16.86","23.4","1.001","40000"
"d_Sc_pred[10,26]","7.025","2.228","3.477","5.438","6.741","8.31","12.16","1.001","40000"
"d_Sc_pred[10,27]","17.731","5.129","9.474","14.07","17.14","20.69","29.41","1.001","24000"
"d_Sc_pred[10,28]","7.147","2.364","3.419","5.46","6.852","8.511","12.61","1.001","40000"
"d_Sc_pred[10,29]","15.82","4.715","8.236","12.46","15.28","18.58","26.53","1.001","40000"
"d_Sc_pred[10,30]","19.671","5.336","10.51","15.89","19.21","22.97","31.24","1.001","40000"
"d_Sc_pred[11,1]","8.957","3.106","4.224","6.722","8.512","10.68","16.22","1.001","40000"
"d_Sc_pred[11,2]","19.276","5.994","9.848","15","18.515","22.642","32.93","1.001","40000"
"d_Sc_pred[11,3]","5.17","1.776","2.456","3.899","4.911","6.158","9.341","1.001","40000"
"d_Sc_pred[11,4]","15.651","4.02","9.013","12.817","15.23","18","24.8","1.001","40000"
"d_Sc_pred[11,5]","9.422","2.831","4.96","7.425","9.057","11.03","15.92","1.001","40000"
"d_Sc_pred[11,6]","5.12","1.808","2.349","3.819","4.866","6.126","9.421","1.001","40000"
"d_Sc_pred[11,7]","13.138","4.919","5.628","9.636","12.41","15.842","24.79","1.001","40000"
"d_Sc_pred[11,8]","20.541","5.297","11.72","16.83","20","23.69","32.48","1.001","40000"
"d_Sc_pred[11,9]","2.261","0.871","0.97","1.64","2.123","2.724","4.345","1.001","40000"
"d_Sc_pred[11,10]","18.006","4.351","10.76","14.95","17.56","20.56","27.81","1.001","40000"
"d_Sc_pred[11,11]","9.467","3.2","4.689","7.205","8.977","11.2","17.04","1.001","40000"
"d_Sc_pred[11,12]","17.155","4.346","10.03","14.08","16.7","19.72","26.93","1.001","40000"
"d_Sc_pred[11,13]","13.723","3.838","7.648","10.98","13.25","15.94","22.41","1.001","40000"
"d_Sc_pred[11,14]","16.178","4.079","9.439","13.31","15.77","18.582","25.33","1.001","32000"
"d_Sc_pred[11,15]","16.1","4.478","8.923","12.9","15.57","18.682","26.38","1.001","40000"
"d_Sc_pred[11,16]","26.056","6.13","15.7","21.76","25.5","29.7","39.71","1.001","16000"
"d_Sc_pred[11,17]","19.694","4.756","11.85","16.34","19.22","22.52","30.44","1.001","14000"
"d_Sc_pred[11,18]","14.065","3.511","8.301","11.58","13.68","16.14","22.04","1.001","40000"
"d_Sc_pred[11,19]","21.605","4.947","13.37","18.12","21.12","24.51","32.76","1.001","40000"
"d_Sc_pred[11,20]","23.389","6.329","13.12","18.88","22.66","27.052","37.83","1.001","12000"
"d_Sc_pred[11,21]","22.863","5.244","14.03","19.19","22.35","26","34.57","1.001","40000"
"d_Sc_pred[11,22]","11.332","3.128","6.403","9.108","10.94","13.09","18.52","1.001","12000"
"d_Sc_pred[11,23]","50.247","12.139","30.24","41.7","49.015","57.38","77.68","1.001","40000"
"d_Sc_pred[11,24]","15.734","3.904","9.274","13.01","15.325","18.02","24.5","1.001","40000"
"d_Sc_pred[11,25]","21.826","5.309","12.89","18.11","21.33","24.97","33.68","1.001","40000"
"d_Sc_pred[11,26]","12.923","3.5","7.213","10.41","12.545","15","20.76","1.001","9400"
"d_Sc_pred[11,27]","41.758","10.459","24.64","34.45","40.65","47.73","65.48","1.001","40000"
"d_Sc_pred[11,28]","9.672","2.741","5.104","7.758","9.397","11.28","15.78","1.001","23000"
"d_Sc_pred[11,29]","30.76","6.691","19.47","26.11","30.11","34.78","45.56","1.001","40000"
"d_Sc_pred[11,30]","22.334","4.519","14.65","19.19","21.95","25","32.32","1.001","40000"
"d_Sc_pred[12,1]","5.418","2.061","2.382","3.947","5.097","6.514","10.31","1.001","20000"
"d_Sc_pred[12,2]","13.078","4.452","6.257","9.894","12.44","15.56","23.43","1.001","40000"
"d_Sc_pred[12,3]","4.216","1.522","1.922","3.135","3.989","5.046","7.823","1.001","40000"
"d_Sc_pred[12,4]","10.125","2.924","5.471","8.052","9.75","11.78","16.87","1.001","40000"
"d_Sc_pred[12,5]","8.59","2.783","4.315","6.63","8.206","10.12","15.11","1.001","23000"
"d_Sc_pred[12,6]","5.367","1.993","2.339","3.943","5.069","6.485","10.01","1.001","40000"
"d_Sc_pred[12,7]","13.313","5.279","5.335","9.531","12.53","16.21","25.81","1.001","40000"
"d_Sc_pred[12,8]","11.624","3.442","6.202","9.194","11.19","13.59","19.51","1.001","40000"
"d_Sc_pred[12,9]","2.994","1.177","1.238","2.149","2.815","3.634","5.797","1.001","21000"
"d_Sc_pred[12,10]","12.958","3.51","7.26","10.5","12.57","14.94","20.96","1.001","40000"
"d_Sc_pred[12,11]","8.794","3.116","4.216","6.579","8.308","10.43","16.16","1.001","40000"
"d_Sc_pred[12,12]","14.856","4.1","8.247","11.98","14.38","17.19","24.33","1.001","40000"
"d_Sc_pred[12,13]","10.202","3.095","5.38","8.025","9.788","11.91","17.4","1.001","40000"
"d_Sc_pred[12,14]","14.049","3.874","7.828","11.317","13.58","16.232","22.92","1.001","40000"
"d_Sc_pred[12,15]","10.685","3.322","5.569","8.321","10.21","12.51","18.58","1.001","40000"
"d_Sc_pred[12,16]","12.581","3.517","6.954","10.09","12.16","14.61","20.65","1.001","40000"
"d_Sc_pred[12,17]","12.91","3.521","7.254","10.42","12.49","14.94","20.95","1.001","40000"
"d_Sc_pred[12,18]","11.497","3.161","6.452","9.272","11.11","13.31","18.71","1.001","40000"
"d_Sc_pred[12,19]","17.117","4.358","10.03","14.05","16.62","19.61","27.06","1.001","34000"
"d_Sc_pred[12,20]","13.945","4.328","7.3","10.88","13.34","16.33","24.17","1.001","40000"
"d_Sc_pred[12,21]","15.4","4.042","8.862","12.55","14.93","17.74","24.62","1.001","40000"
"d_Sc_pred[12,22]","13.683","3.801","7.591","11","13.2","15.84","22.47","1.001","40000"
"d_Sc_pred[12,23]","26.341","7.373","14.59","21.17","25.41","30.5","43.41","1.001","40000"
"d_Sc_pred[12,24]","12.022","3.309","6.712","9.704","11.63","13.89","19.62","1.001","40000"
"d_Sc_pred[12,25]","20.405","5.377","11.61","16.61","19.83","23.53","32.66","1.001","40000"
"d_Sc_pred[12,26]","12.42","3.603","6.588","9.874","12","14.48","20.63","1.001","40000"
"d_Sc_pred[12,27]","35.327","9.618","19.88","28.57","34.16","40.77","57.34","1.001","13000"
"d_Sc_pred[12,28]","9.04","2.349","5.201","7.383","8.775","10.41","14.36","1.001","20000"
"d_Sc_pred[12,29]","19.584","4.855","11.74","16.16","19.02","22.37","30.72","1.001","40000"
"d_Sc_pred[12,30]","19.32","4.362","12.06","16.26","18.88","21.87","29.2","1.001","40000"
"d_Sc_pred[13,1]","6.668","2.449","2.991","4.922","6.298","7.989","12.54","1.001","40000"
"d_Sc_pred[13,2]","9.96","3.471","4.727","7.492","9.437","11.87","18.17","1.001","40000"
"d_Sc_pred[13,3]","6.631","2.213","3.209","5.052","6.34","7.865","11.81","1.001","14000"
"d_Sc_pred[13,4]","10.483","2.96","5.684","8.401","10.13","12.18","17.28","1.001","40000"
"d_Sc_pred[13,5]","8.408","2.659","4.251","6.529","8.059","9.899","14.5","1.001","40000"
"d_Sc_pred[13,6]","5.917","2.21","2.515","4.331","5.607","7.175","11.1","1.001","37000"
"d_Sc_pred[13,7]","9.649","3.846","3.97","6.886","9.058","11.73","18.9","1.001","40000"
"d_Sc_pred[13,8]","12.716","3.68","6.786","10.1","12.29","14.82","21.17","1.001","40000"
"d_Sc_pred[13,9]","2.489","0.978","1.036","1.786","2.344","3.03","4.794","1.001","40000"
"d_Sc_pred[13,10]","11.681","3.114","6.61","9.488","11.35","13.49","18.79","1.001","40000"
"d_Sc_pred[13,11]","8.903","3.11","4.298","6.699","8.417","10.57","16.22","1.001","40000"
"d_Sc_pred[13,12]","14.197","3.884","7.905","11.45","13.75","16.44","22.94","1.001","40000"
"d_Sc_pred[13,13]","10.936","3.238","5.882","8.643","10.5","12.77","18.36","1.001","40000"
"d_Sc_pred[13,14]","8.206","2.365","4.455","6.523","7.913","9.563","13.68","1.001","40000"
"d_Sc_pred[13,15]","8.378","2.714","4.183","6.461","8.002","9.871","14.76","1.001","40000"
"d_Sc_pred[13,16]","12.971","3.545","7.229","10.47","12.57","15.03","21.06","1.001","40000"
"d_Sc_pred[13,17]","13.446","3.555","7.695","10.94","13.02","15.51","21.48","1.001","30000"
"d_Sc_pred[13,18]","11.394","3.081","6.41","9.219","11.04","13.15","18.41","1.001","40000"
"d_Sc_pred[13,19]","15.58","3.944","9.166","12.79","15.14","17.84","24.57","1.001","40000"
"d_Sc_pred[13,20]","16.731","4.964","8.978","13.21","16.09","19.54","28.33","1.001","40000"
"d_Sc_pred[13,21]","20.472","5.051","12.03","16.94","19.97","23.44","31.84","1.001","40000"
"d_Sc_pred[13,22]","11.656","3.249","6.453","9.343","11.27","13.52","19.08","1.001","40000"
"d_Sc_pred[13,23]","40.98","10.627","23.6","33.467","39.83","47.18","65.07","1.001","40000"
"d_Sc_pred[13,24]","10.768","2.952","6.013","8.656","10.45","12.49","17.46","1.001","40000"
"d_Sc_pred[13,25]","15.864","4.244","8.91","12.85","15.4","18.36","25.39","1.001","40000"
"d_Sc_pred[13,26]","10.692","3.111","5.657","8.501","10.33","12.5","17.76","1.001","13000"
"d_Sc_pred[13,27]","33.6","8.999","19.1","27.31","32.6","38.77","54.18","1.001","31000"
"d_Sc_pred[13,28]","7.912","2.494","3.992","6.145","7.578","9.327","13.73","1.001","40000"
"d_Sc_pred[13,29]","15.31","4.538","8.124","12.11","14.72","17.87","25.88","1.001","40000"
"d_Sc_pred[13,30]","14.747","4.034","8.17","11.9","14.29","17.1","23.87","1.001","40000"
"d_Sc_pred[14,1]","12.389","4.078","6.115","9.471","11.81","14.67","21.86","1.001","40000"
"d_Sc_pred[14,2]","18.702","5.714","9.639","14.64","17.98","21.94","31.82","1.001","40000"
"d_Sc_pred[14,3]","7.66","2.43","3.897","5.936","7.331","9.015","13.32","1.001","40000"
"d_Sc_pred[14,4]","14.836","3.774","8.648","12.18","14.43","17.01","23.35","1.001","40000"
"d_Sc_pred[14,5]","12.459","3.589","6.777","9.919","12.02","14.48","20.76","1.001","40000"
"d_Sc_pred[14,6]","10.026","3.255","4.781","7.707","9.645","11.94","17.39","1.001","40000"
"d_Sc_pred[14,7]","21.28","7.478","9.559","15.96","20.36","25.51","38.53","1.001","18000"
"d_Sc_pred[14,8]","25.649","6.271","15.15","21.23","25.03","29.41","39.5","1.001","25000"
"d_Sc_pred[14,9]","3.618","1.284","1.651","2.701","3.434","4.336","6.603","1.001","31000"
"d_Sc_pred[14,10]","28.494","6.367","17.69","24.07","27.86","32.32","42.5","1.001","16000"
"d_Sc_pred[14,11]","13.454","4.408","6.857","10.32","12.81","15.83","23.85","1.001","38000"
"d_Sc_pred[14,12]","34.311","7.684","21.39","28.9","33.6","38.9","51.36","1.001","40000"
"d_Sc_pred[14,13]","12.281","3.469","6.829","9.837","11.81","14.21","20.34","1.001","38000"
"d_Sc_pred[14,14]","17.514","4.295","10.51","14.48","17.03","20.02","27.17","1.001","40000"
"d_Sc_pred[14,15]","30.5","7.502","17.97","25.24","29.73","34.97","47.38","1.001","40000"
"d_Sc_pred[14,16]","22.214","5.214","13.56","18.56","21.68","25.28","33.95","1.001","40000"
"d_Sc_pred[14,17]","18.104","4.346","10.97","15.05","17.64","20.652","27.93","1.001","40000"
"d_Sc_pred[14,18]","31.586","6.86","19.86","26.77","30.96","35.67","46.9","1.001","40000"
"d_Sc_pred[14,19]","37.45","7.807","24.25","32","36.77","42.12","54.78","1.001","40000"
"d_Sc_pred[14,20]","41.744","10.411","24.6","34.48","40.69","47.64","65.27","1.001","40000"
"d_Sc_pred[14,21]","32.207","6.948","20.42","27.36","31.59","36.29","47.53","1.001","40000"
"d_Sc_pred[14,22]","20.99","5.063","12.67","17.42","20.46","23.94","32.52","1.001","40000"
"d_Sc_pred[14,23]","65.167","15.076","40.19","54.69","63.56","74.02","99.09","1.001","40000"
"d_Sc_pred[14,24]","20.51","4.774","12.54","17.14","20.02","23.32","31.21","1.001","40000"
"d_Sc_pred[14,25]","19.202","4.698","11.49","15.92","18.7","21.93","29.75","1.001","40000"
"d_Sc_pred[14,26]","11.945","3.243","6.734","9.64","11.56","13.85","19.3","1.001","40000"
"d_Sc_pred[14,27]","46.315","11.335","27.74","38.36","45.08","52.78","72.38","1.001","40000"
"d_Sc_pred[14,28]","13.067","3.661","7.119","10.44","12.65","15.2","21.42","1.001","40000"
"d_Sc_pred[14,29]","27.278","7.138","15.7","22.24","26.49","31.44","43.52","1.001","40000"
"d_Sc_pred[14,30]","15.068","3.918","8.722","12.31","14.65","17.32","24.01","1.001","40000"
"d_Sc_pred[15,1]","5.87","2.177","2.644","4.333","5.54","7.015","11.1","1.001","40000"
"d_Sc_pred[15,2]","8.706","3.107","4.058","6.496","8.229","10.38","16.06","1.001","40000"
"d_Sc_pred[15,3]","5.529","1.861","2.648","4.206","5.272","6.585","9.86","1.001","40000"
"d_Sc_pred[15,4]","19.514","5.023","11.19","15.99","19","22.45","30.94","1.001","40000"
"d_Sc_pred[15,5]","15.578","4.597","8.232","12.36","14.99","18.2","26.19","1.001","40000"
"d_Sc_pred[15,6]","8.445","3.054","3.569","6.247","8.084","10.23","15.41","1.001","40000"
